Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1596009704,2020,7,29,8,1,44,23,9,4,7,3,6,3,2,1,0,0,0,0,0,0,0,3.00,2.52,0.53,4.52,20.17,
1,1596009707,2020,7,29,8,1,47,20,5,6,12,5,5,8,1,0,2,0,0,0,0,0,0,3.03,2.53,0.52,4.96,42.87,
1,1596009710,2020,7,29,8,1,50,21,5,5,6,2,4,3,0,0,0,0,0,0,0,0,0,3.03,2.57,0.47,3.20,6.55,
1,1596009713,2020,7,29,8,1,53,14,13,5,3,5,6,2,1,0,0,0,0,0,0,0,0,3.03,2.58,0.58,4.45,9.54,
1,1596009716,2020,7,29,8,1,56,18,5,9,7,6,5,4,1,0,0,0,0,0,0,0,0,3.03,2.59,0.64,4.68,11.96,
1,1596009719,2020,7,29,8,1,59,20,8,6,5,5,6,2,1,3,1,0,1,0,0,0,0,3.03,2.61,0.56,4.58,88.43,
1,1596009722,2020,7,29,8,2,2,21,13,5,7,7,3,3,1,1,0,0,0,0,0,0,0,3.03,2.61,0.62,4.00,16.17,
1,1596009725,2020,7,29,8,2,5,28,6,7,6,5,4,6,2,0,0,0,0,0,0,0,0,3.03,2.63,0.62,3.89,16.07,
1,1596009728,2020,7,29,8,2,8,20,8,8,7,1,2,6,1,1,0,0,0,0,0,0,0,3.03,2.64,0.65,2.37,17.66,
1,1596009731,2020,7,29,8,2,11,18,6,7,6,4,3,6,1,0,0,0,0,0,0,0,0,3.03,2.65,0.55,3.18,12.46,
1,1596009734,2020,7,29,8,2,14,14,8,9,11,5,3,1,2,0,0,0,0,0,0,0,0,3.03,2.66,0.65,3.96,10.61,
1,1596009737,2020,7,29,8,2,17,17,10,11,7,6,8,5,2,2,0,1,0,0,0,0,0,3.03,2.65,0.80,6.00,53.78,
1,1596009741,2020,7,29,8,2,21,23,12,4,7,5,8,3,3,1,0,0,0,0,0,0,0,3.03,2.66,0.55,5.52,23.01,
1,1596009744,2020,7,29,8,2,24,21,3,6,6,4,5,4,0,1,0,0,0,0,0,0,0,3.03,2.68,0.46,3.88,14.04,
1,1596009747,2020,7,29,8,2,27,18,13,8,13,0,3,2,2,2,0,0,0,0,0,0,0,3.03,2.69,0.72,3.21,22.55,
1,1596009750,2020,7,29,8,2,30,15,10,6,9,8,2,4,0,2,0,1,0,0,0,0,0,3.03,2.71,0.55,3.78,43.89,
1,1596009753,2020,7,29,8,2,33,29,6,8,5,1,6,3,1,0,0,0,0,0,0,0,0,3.03,2.74,0.64,3.70,9.54,
1,1596009756,2020,7,29,8,2,36,13,5,5,6,3,2,1,0,0,0,0,0,0,0,0,0,3.03,2.74,0.39,2.34,3.38,
1,1596009759,2020,7,29,8,2,39,23,5,11,11,7,7,2,1,0,0,1,0,0,0,0,0,3.03,2.73,0.72,5.94,34.87,
