Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594066847,2020,7,6,20,20,47,21,17,19,17,6,1,0,0,0,0,0,0,0,0,0,0,3.05,3.40,1.03,3.58,3.58,
1,1594066851,2020,7,6,20,20,51,24,11,9,9,5,6,2,0,0,0,0,0,0,0,0,0,3.06,3.51,0.58,3.84,5.45,
1,1594066854,2020,7,6,20,20,54,15,15,15,15,3,2,2,1,1,0,0,0,0,0,0,0,3.06,3.47,0.81,3.01,11.25,
1,1594066857,2020,7,6,20,20,57,23,14,10,4,2,6,0,1,0,0,0,1,0,0,0,0,3.06,3.56,0.64,3.05,40.12,
