Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1599391857,2020,9,6,11,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,4.25,0.00,0.00,0.00,
1,1599393658,2020,9,6,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30,4.25,0.00,0.00,0.00,
1,1599395460,2020,9,6,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30,4.25,0.00,0.00,0.00,
1,1599397259,2020,9,6,13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599399057,2020,9,6,13,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599400860,2020,9,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30,4.25,0.00,0.00,0.00,
1,1599400971,2020,9,6,14,2,51,8,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,3.00,2.51,0.12,1.09,8.58,
1,1599400974,2020,9,6,14,2,54,8,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.51,0.23,0.44,3.39,
1,1599400977,2020,9,6,14,2,57,12,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.52,0.40,0.40,3.34,
1,1599402659,2020,9,6,14,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,4.25,0.00,0.00,0.00,
1,1599404460,2020,9,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599406261,2020,9,6,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599408062,2020,9,6,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599409861,2020,9,6,16,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,4.25,0.00,0.00,0.00,
1,1599411662,2020,9,6,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599413460,2020,9,6,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,4.25,0.00,0.00,0.00,
1,1599415261,2020,9,6,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,4.25,0.00,0.00,0.00,
1,1599415340,2020,9,6,18,2,20,8,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,3.00,2.51,0.27,0.92,2.07,
1,1599415343,2020,9,6,18,2,23,12,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.51,0.17,0.27,3.22,
1,1599415352,2020,9,6,18,2,32,12,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3.00,2.52,0.19,0.82,0.82,
1,1599415355,2020,9,6,18,2,35,7,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.53,0.17,1.14,1.14,
1,1599415358,2020,9,6,18,2,38,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.53,0.14,0.14,0.14,
1,1599415361,2020,9,6,18,2,41,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.55,0.25,0.68,0.68,
1,1599415364,2020,9,6,18,2,44,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.23,0.64,0.64,
1,1599415367,2020,9,6,18,2,47,7,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.58,0.29,0.50,0.50,
1,1599415370,2020,9,6,18,2,50,9,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.58,0.08,0.79,0.79,
1,1599415373,2020,9,6,18,2,53,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.36,0.36,0.36,
1,1599415376,2020,9,6,18,2,56,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.33,0.64,0.64,
1,1599415379,2020,9,6,18,2,59,11,3,6,0,0,2,1,0,0,0,0,0,0,0,0,0,3.03,2.56,0.42,1.27,2.39,
1,1599417063,2020,9,6,18,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,4.25,0.00,0.00,0.00,
1,1599418860,2020,9,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,4.25,0.00,0.00,0.00,
