Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1597449674,2020,8,15,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,4.25,0.00,0.00,0.00,
1,1597449690,2020,8,15,0,1,30,56,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3.00,2.51,0.61,1.15,1.15,
1,1597449693,2020,8,15,0,1,33,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.56,0.43,0.43,0.43,
1,1597449696,2020,8,15,0,1,36,40,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.37,0.80,0.80,
1,1597449699,2020,8,15,0,1,39,70,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.64,0.65,0.65,0.65,
1,1597449702,2020,8,15,0,1,42,55,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.64,0.49,0.49,0.49,
1,1597449705,2020,8,15,0,1,45,76,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.69,0.69,0.69,
1,1597449708,2020,8,15,0,1,48,68,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,3.03,2.65,0.66,1.17,2.25,
1,1597449711,2020,8,15,0,1,51,65,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.56,0.95,0.95,
1,1597449714,2020,8,15,0,1,54,57,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.68,0.51,0.51,0.51,
1,1597449717,2020,8,15,0,1,57,51,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.69,0.74,1.24,1.24,
1,1597449720,2020,8,15,0,2,0,61,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.67,0.67,0.67,
1,1597449723,2020,8,15,0,2,3,56,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.68,0.50,0.50,0.50,
1,1597449726,2020,8,15,0,2,6,58,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.71,0.56,0.85,0.85,
1,1597449729,2020,8,15,0,2,9,66,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3.03,2.74,0.63,0.82,3.52,
1,1597449732,2020,8,15,0,2,12,60,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.76,0.46,0.65,0.65,
1,1597449735,2020,8,15,0,2,15,70,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.78,0.57,0.66,0.66,
1,1597449738,2020,8,15,0,2,18,57,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.83,0.63,0.63,0.63,
1,1597449741,2020,8,15,0,2,21,71,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.86,0.71,1.09,1.09,
1,1597449744,2020,8,15,0,2,24,46,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.89,0.45,0.55,0.55,
1,1597449747,2020,8,15,0,2,27,69,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.89,0.76,0.94,0.94,
1,1597449750,2020,8,15,0,2,30,51,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.87,0.45,0.54,0.54,
