Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1597665637,2020,8,17,12,0,37,48,7,5,2,1,0,0,1,0,0,0,0,0,0,0,0,3.00,3.04,0.59,0.94,3.40,
1,1597665640,2020,8,17,12,0,40,33,7,7,5,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.98,0.59,1.03,3.51,
1,1597665643,2020,8,17,12,0,43,36,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.95,0.44,0.62,0.62,
1,1597665646,2020,8,17,12,0,46,35,4,2,3,0,3,2,1,0,0,0,0,0,0,0,0,3.03,2.94,0.35,1.73,6.19,
1,1597665649,2020,8,17,12,0,49,38,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.33,0.95,0.95,
1,1597665652,2020,8,17,12,0,52,39,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.06,0.41,0.85,0.85,
1,1597665655,2020,8,17,12,0,55,44,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.08,0.57,0.92,0.92,
1,1597665658,2020,8,17,12,0,58,39,2,3,1,0,2,0,0,1,0,0,0,0,0,0,0,3.03,3.08,0.36,1.16,6.27,
1,1597665661,2020,8,17,12,1,1,39,5,4,1,0,2,1,1,0,0,0,0,0,0,0,0,3.03,3.03,0.46,1.27,4.65,
1,1597665664,2020,8,17,12,1,4,42,8,8,3,2,2,0,0,0,1,0,0,0,0,0,0,3.03,3.09,0.67,1.97,12.58,
1,1597665667,2020,8,17,12,1,7,48,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.08,0.52,0.70,1.63,
