Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1599309057,2020,9,5,12,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,4.25,0.00,0.00,0.00,
1,1599310858,2020,9,5,13,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,4.25,0.00,0.00,0.00,
1,1599310882,2020,9,5,13,1,22,14,16,19,7,10,10,5,1,0,0,0,0,0,0,0,0,3.00,2.50,1.35,8.63,17.39,
1,1599310891,2020,9,5,13,1,31,21,17,10,7,10,6,4,0,0,0,0,0,0,0,0,0,3.00,2.51,0.97,6.46,11.07,
1,1599310894,2020,9,5,13,1,34,18,8,9,10,5,4,3,2,1,0,0,0,0,0,0,0,3.03,2.54,0.71,4.50,19.92,
1,1599310897,2020,9,5,13,1,37,33,15,16,10,4,4,3,1,3,0,0,0,0,0,0,0,3.03,2.57,1.26,4.80,29.35,
1,1599310900,2020,9,5,13,1,40,17,15,18,14,4,9,2,0,1,0,0,0,0,0,0,0,3.03,2.57,1.25,7.32,15.66,
1,1599310903,2020,9,5,13,1,43,32,20,15,18,7,5,7,0,2,0,0,0,0,0,0,0,3.03,2.63,1.27,6.54,26.10,
1,1599310906,2020,9,5,13,1,46,24,9,16,17,7,8,0,1,2,1,0,0,0,0,0,0,3.03,2.68,1.04,7.35,34.10,
1,1599310909,2020,9,5,13,1,49,19,18,17,9,5,9,2,2,0,0,0,0,0,0,0,0,3.03,2.71,1.21,6.67,14.23,
1,1599310912,2020,9,5,13,1,52,20,9,24,16,6,12,2,2,0,0,0,0,0,0,0,0,3.03,2.74,1.35,8.83,16.32,
1,1599310915,2020,9,5,13,1,55,20,10,12,18,4,10,2,2,0,0,0,0,0,0,0,0,3.03,2.79,0.82,7.19,14.54,
1,1599310919,2020,9,5,13,1,59,24,13,15,16,6,5,3,1,0,0,0,0,0,0,0,0,3.03,2.82,1.02,5.58,11.26,
1,1599310922,2020,9,5,13,2,2,22,6,14,13,5,10,8,0,1,0,0,1,0,0,0,0,3.03,2.86,0.83,6.77,64.29,
1,1599310925,2020,9,5,13,2,5,19,13,9,16,3,4,2,1,0,0,1,0,0,0,0,0,3.03,2.82,0.73,4.33,32.31,
1,1599310928,2020,9,5,13,2,8,21,16,12,6,10,8,2,2,1,0,1,0,0,0,0,0,3.03,2.82,0.92,6.44,42.54,
1,1599310931,2020,9,5,13,2,11,25,11,15,11,8,7,1,0,3,0,0,0,0,0,0,0,3.03,2.86,0.98,6.15,23.69,
1,1599310934,2020,9,5,13,2,14,30,11,13,16,4,5,3,1,0,0,0,0,0,0,0,0,3.03,2.87,0.92,5.03,10.61,
1,1599310937,2020,9,5,13,2,17,19,8,13,10,5,9,1,1,0,2,0,0,0,0,0,0,3.03,2.86,0.80,6.08,32.61,
1,1599310940,2020,9,5,13,2,20,9,8,8,11,2,7,3,2,1,0,0,0,0,0,0,0,3.03,2.84,0.54,4.63,18.42,
1,1599310943,2020,9,5,13,2,23,21,11,12,13,4,10,0,3,0,0,0,0,0,0,0,0,3.03,2.76,0.85,6.80,14.83,
1,1599310946,2020,9,5,13,2,26,10,10,12,12,9,7,3,0,0,0,0,0,0,0,0,0,3.03,2.62,0.81,6.76,10.04,
1,1599310949,2020,9,5,13,2,29,19,6,25,10,7,6,6,2,0,0,0,0,0,0,0,0,3.03,2.63,1.39,6.30,18.48,
1,1599310952,2020,9,5,13,2,32,18,9,17,10,10,10,1,1,0,0,0,0,0,0,0,0,3.03,2.63,1.07,8.23,12.13,
