Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1598099433,2020,8,22,12,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,4.25,0.00,0.00,0.00,
1,1598099436,2020,8,22,12,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099439,2020,8,22,12,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099442,2020,8,22,12,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099446,2020,8,22,12,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099449,2020,8,22,12,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099452,2020,8,22,12,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099455,2020,8,22,12,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099458,2020,8,22,12,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099461,2020,8,22,12,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099464,2020,8,22,12,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598099467,2020,8,22,12,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
