Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1597536074,2020,8,16,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,4.25,0.00,0.00,0.00,
1,1597536113,2020,8,16,0,1,53,28,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3.00,2.51,0.39,1.14,2.29,
1,1597536116,2020,8,16,0,1,56,40,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.52,0.47,0.68,0.68,
1,1597536119,2020,8,16,0,1,59,24,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.54,0.27,0.47,0.47,
1,1597536122,2020,8,16,0,2,2,25,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,2.55,0.22,0.33,1.45,
1,1597536125,2020,8,16,0,2,5,36,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.03,2.55,0.29,1.02,3.93,
1,1597536128,2020,8,16,0,2,8,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.57,0.26,0.26,0.26,
1,1597536131,2020,8,16,0,2,11,33,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.57,0.43,0.86,0.86,
1,1597536134,2020,8,16,0,2,14,36,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,3.03,2.58,0.25,1.71,1.71,
1,1597536138,2020,8,16,0,2,18,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.29,0.29,0.29,
1,1597536141,2020,8,16,0,2,21,39,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,2.62,0.42,0.62,1.71,
1,1597536144,2020,8,16,0,2,24,51,7,2,1,2,0,0,1,0,0,0,0,0,0,0,0,3.03,2.63,0.55,1.05,3.87,
1,1597536147,2020,8,16,0,2,27,40,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,3.03,2.64,0.37,1.38,1.38,
1,1597536150,2020,8,16,0,2,30,40,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.33,1.25,1.25,
1,1597536153,2020,8,16,0,2,33,38,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.68,0.39,1.20,1.20,
1,1597536156,2020,8,16,0,2,36,43,1,2,0,2,2,2,1,0,0,0,0,0,0,0,0,3.03,2.67,0.38,1.59,6.50,
1,1597536159,2020,8,16,0,2,39,45,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3.03,2.69,0.44,0.83,1.89,
1,1597536162,2020,8,16,0,2,42,49,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.72,0.46,0.65,3.37,
1,1597536165,2020,8,16,0,2,45,45,6,2,0,1,2,2,0,0,0,0,0,0,0,0,0,3.03,2.73,0.47,1.47,3.56,
1,1597536168,2020,8,16,0,2,48,35,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.73,0.59,0.69,0.69,
1,1597536171,2020,8,16,0,2,51,35,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,3.03,2.74,0.31,1.40,4.11,
1,1597536174,2020,8,16,0,2,54,30,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.77,0.40,0.50,0.50,
1,1597536177,2020,8,16,0,2,57,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.77,0.32,0.32,0.32,
1,1597537855,2020,8,16,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,4.25,0.00,0.00,0.00,
1,1597537888,2020,8,16,0,31,28,87,17,7,1,0,5,1,0,2,0,0,0,0,0,0,0,3.00,2.52,1.26,3.55,17.28,
1,1597537891,2020,8,16,0,31,31,105,20,11,3,2,6,3,0,1,1,0,0,0,0,0,0,3.03,2.54,1.62,4.93,27.47,
1,1597537894,2020,8,16,0,31,34,92,17,6,3,3,5,4,0,0,1,0,0,0,0,0,0,3.03,2.58,1.21,4.25,21.42,
1,1597537897,2020,8,16,0,31,37,112,18,8,1,1,3,5,1,0,0,1,0,0,0,0,0,3.03,2.58,1.45,3.03,36.94,
1,1597537900,2020,8,16,0,31,40,93,20,5,2,1,2,3,0,0,0,0,0,0,0,0,0,3.03,2.60,1.22,2.47,5.77,
1,1597537903,2020,8,16,0,31,43,110,19,7,3,0,6,3,2,1,0,0,0,0,0,0,0,3.03,2.67,1.37,4.12,18.78,
1,1597537906,2020,8,16,0,31,46,111,20,9,3,4,3,7,1,0,0,0,0,0,0,0,0,3.03,2.67,1.48,3.80,14.09,
1,1597537910,2020,8,16,0,31,50,118,27,4,5,1,1,4,1,1,1,0,0,0,0,0,0,3.03,2.72,1.40,2.48,27.31,
1,1597537913,2020,8,16,0,31,53,87,10,6,4,1,3,3,2,0,0,0,0,0,0,0,0,3.03,2.73,0.98,2.76,11.31,
1,1597537916,2020,8,16,0,31,56,119,10,8,3,0,5,0,2,2,0,0,0,0,0,0,0,3.03,2.72,1.28,3.57,20.59,
1,1597537919,2020,8,16,0,31,59,117,18,3,2,1,3,6,2,0,0,1,0,0,0,0,0,3.03,2.73,1.18,2.77,38.66,
1,1597537922,2020,8,16,0,32,2,114,26,5,3,2,5,5,0,1,0,0,0,0,0,0,0,3.03,2.73,1.40,4.07,15.08,
1,1597537925,2020,8,16,0,32,5,131,18,5,3,4,5,5,1,0,0,0,0,0,0,0,0,3.03,2.77,1.34,4.35,12.18,
1,1597537928,2020,8,16,0,32,8,118,12,5,3,1,3,5,2,0,3,0,0,0,0,0,0,3.03,2.74,1.16,2.84,49.44,
1,1597537931,2020,8,16,0,32,11,114,22,7,2,2,3,3,0,2,1,0,0,0,0,0,0,3.03,2.79,1.39,3.13,29.32,
1,1597537934,2020,8,16,0,32,14,130,18,9,5,2,6,4,1,0,0,0,0,0,0,0,0,3.03,2.78,1.50,4.72,11.51,
1,1597537937,2020,8,16,0,32,17,117,18,12,7,2,6,8,1,0,0,0,2,0,0,0,0,3.03,2.73,1.58,5.05,108.48,
1,1597537940,2020,8,16,0,32,20,142,17,5,1,2,3,1,2,0,0,0,0,0,0,0,0,3.03,2.79,1.38,3.02,9.36,
