Timecode,Month,Day,Hour,0.46[n/ml],0.66[n/ml],0.89[n/ml],1.15[n/ml],1.45[n/ml],1.85[n/ml],2.55[n/ml],3.5[n/ml],4.5[n/ml],5.75[n/ml],7.25[n/ml],9[n/ml],11[n/ml],13[n/ml],15[n/ml],16.5[n/ml],PM1[uq/m3],PM2.5[uq/m3],PM10[uq/m3],avg_DurationSample[s],avg_Flowrate[ml/s],NumberOfSamples,LONG,LAT,tempC,windspeedKmph,precipMM,RelHumidity%,visibility_km,pressure_mb,cloudcover%,HeatIndexC,DewPointC,sigWaveHeight_m,swellHeight_m,waterTempC
8.01747311827957,7,31,13,11.829099958015421,2.3490799332314483,3.1606507546452756,1.8355431411481256,0.8651023833571937,1.0132112059140796,0.5432788861230151,0.23174016080179494,0.16061882077612596,0.11404732507808876,0.0873155125000156,0.026954238471934896,0.016126762491239663,0.01913034331288247,0.0,0.0,0.27465564261287373,0.961557075451279,6.942728020432012,3.000129870129871,3.3428571428571434,77,-5.115610,55.536970,19,15,0.0,73,10,1006,28,19,14,1.1,0.6,14
8.018817204301076,7,31,14,15.13821409153796,3.6490257197357034,4.703765505139637,3.801218798176502,2.2150218897144005,1.9175465528669153,0.9681131741889158,0.5761932362606439,0.32151424373355897,0.19285762479159296,0.059120899644434476,0.04255568493124151,0.017808498859953642,0.02276878857605688,0.0,0.0,0.3931961038961038,1.80610909090909,11.03276233766233,3.000000000000001,3.221558441558441,77,-5.115517,55.537010,18,21,0.0,74,10,1006,37,18,14,1.2,0.8,14
8.02016129032258,7,31,15,13.666123684217474,3.5195531532755076,4.435358205414145,3.7406168158000748,1.6865594727469297,1.8720030881489396,0.6499957744414795,0.4366180072351889,0.38537868349576027,0.1428284153947569,0.17192586156716266,0.04197974606821412,0.016890920114080398,0.04305603242840699,0.023646446055583845,0.0,0.3672448758504137,1.6818160939463533,11.823525588248037,2.997012987012988,3.1245454545454563,77,-5.115687,55.537050,18,27,0.0,74,10,1006,47,18,14,1.2,0.8,14
8.021505376344086,7,31,16,14.5761243377774,3.7574814969526007,5.921916923654917,4.457452864318839,2.618235644933293,2.5261485118355846,0.8602450028910288,0.5974923279764197,0.19223111794928527,0.09455703661561313,0.01564578953572863,0.05024145519590623,0.020293198848012988,0.0,0.0,0.0018400543335583182,0.4394409736683788,2.208232680827432,9.136046091906149,3.0012500000000006,2.9713888888888893,72,-5.115396,55.536980,17,25,0.0,80,10,1006,65,17,14,1.2,0.8,14
8.022849462365592,7,31,17,12.322166990756283,3.985046156754363,4.900710286506326,4.202966341783112,2.3624914071153666,2.3026070026759977,0.8037099019804625,0.4060690466305543,0.31813401534088975,0.17280032484894225,0.08009203954382112,0.04005500966451287,0.0,0.0,0.022552554689408876,0.0017043473837300557,0.38638144058885376,2.0077563091482644,10.574538643533119,3.003157894736843,3.208684210526315,76,-5.115545,55.537000,17,22,0.0,86,10,1006,82,17,14,0.8,0.5,14
8.024193548387096,7,31,18,13.10353131528925,4.669196450575134,6.772458589998077,5.793167299507353,3.8663360969061693,3.3134732823465725,0.9766662818551108,0.5731624368518735,0.27590084002418275,0.11878422433295024,0.04102503237420831,0.0,0.02392320846911455,0.0,0.0,0.0,0.4839009240246406,2.860657084188911,9.13765195071868,2.9969230769230775,2.8152307692307685,65,-5.116010,55.536850,16,20,0.0,92,10,1006,100,16,15,0.8,0.5,14
8.025537634408602,7,31,19,15.905555170734491,3.9871504340404917,6.422645600663486,5.590861084445387,4.4053442930848465,4.065817409112531,2.4048999859573037,0.8672677829085229,0.6699049297960463,0.3850167916693796,0.1698877821180967,0.0804375779798582,0.0,0.03078711932264947,0.0,0.0,0.4752333524534596,3.2076769046253317,22.36555300620535,2.9964062500000006,2.7431250000000005,64,-5.116072,55.536820,16,19,0.1,94,10,1006,100,16,15,0.8,0.5,14
8.026881720430108,7,31,20,37.016797489878314,5.422365537434981,6.555132067931172,5.09992236427563,4.062225375320231,4.653454174596575,2.8132580562779483,0.6300900454429273,0.49140400732642214,0.1917811372127757,0.03163024956843176,0.0,0.0159663878639595,0.019531351799284575,0.0,0.0,0.6793813221406085,3.546594333683106,14.106382791185725,3.015822784810127,3.0307594936708866,79,-5.115238,55.536840,16,18,0.2,95,10,1007,100,16,15,0.7,0.5,14
8.028225806451612,7,31,21,73.06500822521868,10.3542574318439,8.709401315448568,6.206458578224552,4.611124493164769,5.242458443501607,4.642985263552658,1.0385057623782497,0.6502110649712478,0.36089970512551406,0.10099612299265834,0.0702687029237406,0.01564284775687536,0.0,0.022932989580993702,0.0,1.1632182572614094,4.440395850622403,25.098835269709536,3.012500000000001,3.1865,80,-5.115312,55.536800,15,17,0.3,97,10,1007,100,15,15,0.7,0.5,14
8.029569892473118,7,31,22,97.76488928434017,12.608222927485908,10.464758320601737,7.0747189824196095,4.787865647761133,6.093007824830773,5.25939372800605,1.4339328343174558,0.7704899068836433,0.4236803560456499,0.1896873774091429,0.11197759211746303,0.0,0.018069553383437863,0.0,0.0,1.4791824106921865,5.1943210131177295,32.19285166240409,3.0686075949367093,3.1840506329113922,79,-5.115605,55.536570,15,17,0.2,95,10,1007,85,15,15,0.7,0.5,14
8.076612903225806,8,2,9,14.070145981681375,3.0916328429777438,4.640629477038719,4.6780939728143265,3.4958736753664974,4.6748608174433395,2.599640254812406,0.7855550173708994,0.7144781814997958,0.348052176108651,0.3291320555296538,0.0,0.0,0.0,0.0,0.0,0.36784134248665135,3.126994660564454,21.978299008390533,2.8092857142857146,2.3978571428571427,14,-5.564518,55.303650,13,15,0.2,86,10,1013,53,13,10,0.6,0.4,13
8.077956989247312,8,2,10,4.519879958367477,1.1917490716440333,3.3093217231188383,2.7163747273087657,2.1105615777763616,1.6123574269809597,1.6891141635759226,0.3808333115789712,0.48999953266866586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925506555423123,1.3727771156138262,6.968188319427892,2.7966666666666664,3.0866666666666664,6,-5.688155,55.279900,13,15,0.4,87,10,1013,64,13,10,0.6,0.4,13
8.079301075268818,8,2,11,4.380226436223955,3.7671708763614102,1.8584809137802805,1.7599984319715984,1.4825727435685396,1.698063416840062,1.2946261068102525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19630872483221476,1.2332214765100673,2.9697986577181212,2.98,3.38,2,-5.844023,55.304310,12,15,0.7,87,9,1013,76,12,10,0.4,0.2,13
8.080645161290322,8,2,12,9.165107922929016,4.283962261120481,6.883638447653318,7.02291753687772,4.110303312726901,3.829239137044946,1.8859827595599639,1.0623238887843292,0.5325547005074582,0.09390338186349301,0.02836585564880536,0.02857723569349652,0.03443345072620795,0.0,0.0,0.0,0.448318092290377,3.1746018570624637,13.782691333708492,3.02468085106383,2.6695744680851066,47,-5.846386,55.433050,12,14,0.9,88,9,1013,87,12,10,0.4,0.2,13
8.081989247311828,8,2,13,7.44236618970409,3.649356466603919,5.562772799655351,5.493437883130879,3.9339807790663253,4.204647786573189,2.084458578242825,0.5953175618789212,0.43697454659056273,0.16224936804486614,0.04896209963664348,0.04924931836974039,0.0,0.0,0.0,0.0,0.3674528187757075,3.0768273651100886,14.106378538591814,3.005818181818183,2.7601818181818163,55,-5.812320,55.533880,13,15,0.7,80,9,1013,78,13,10,0.4,0.2,13
8.083333333333334,8,2,14,6.346816909276247,3.1434172442525443,5.872151914348185,4.830481713095967,3.2414845943334107,3.3419296980750253,1.3791083595016511,0.4574723977491569,0.5181178572371397,0.11431599863094757,0.034978170475609686,0.048332405784823805,0.01950029528020682,0.02221260002343068,0.0,0.0,0.3586293538952406,2.5708827439510764,11.814122573783564,3.008800000000001,2.8248,75,-5.753275,55.615480,13,20,0.2,73,10,1013,41,13,8,0.5,0.5,13
8.084677419354838,8,2,15,5.932523781773605,2.7360475328111833,5.392743071696949,4.780391558850626,2.830166657543635,3.3019220548859676,1.3245488748316085,0.6509105366910438,0.4350649585478871,0.1032602682617049,0.047664480802831054,0.059395555539437254,0.0,0.0,0.0,0.0,0.3264937572403139,2.4591826489895747,12.300128716694546,3.026883116883118,2.978571428571428,77,-5.733447,55.675210,13,21,0.0,71,10,1014,19,13,8,0.5,0.5,13
8.086021505376344,8,2,16,5.018028192602113,2.643823221674067,4.568591177535211,3.944026424650814,2.583053800414367,2.423968227483498,1.020509636389214,0.42222202759623273,0.2511221657108307,0.13407625407966492,0.09917552029466335,0.015452883015115503,0.0,0.0,0.0,0.0,0.2840681548012151,1.9620882314093244,9.55221371021001,3.028400000000001,2.9449333333333327,75,-5.733460,55.675210,13,20,0.0,71,10,1013,39,13,8,0.5,0.5,13
8.08736559139785,8,2,17,5.502619768442137,3.033301251292164,5.4400622323335766,4.2601557862886645,2.7839668539753752,2.5182588203330134,0.8954103912215495,0.4712787079675972,0.23741521225211384,0.11446072652735233,0.04843395218263584,0.015131766842954019,0.0,0.0,0.0,0.0,0.3325505496874326,2.1053283035136876,8.456287130847164,3.012337662337663,3.0061038961038955,77,-5.733475,55.675190,13,20,0.1,72,10,1013,59,13,8,0.5,0.5,13
8.088709677419354,8,2,18,5.880292291015932,3.3770536693256497,5.464749416856263,4.2493035626466344,2.2848125868423077,2.068862178715274,0.7006286217254253,0.41319648487117105,0.22111076044991848,0.04944238678442978,0.031988304184681265,0.0,0.0,0.0,0.022503715466171012,0.0,0.344302643190318,1.8673156280203378,6.1232949531453515,3.0122784810126593,2.9831645569620253,79,-5.733477,55.675190,13,19,0.1,72,10,1013,79,13,8,0.5,0.5,13
8.09005376344086,8,2,19,5.16188051429822,2.761943006276537,4.454745733709023,3.3993716820799853,1.851896283501615,1.5159855066965573,0.5581669613138178,0.34069116029827484,0.16684404181952855,0.03170540393740192,0.019403576325096327,0.0,0.0,0.0,0.0,0.0,0.28390565002742724,1.4517588390764469,4.635771206303294,2.9929850746268665,2.867910447761194,67,-5.733480,55.675200,12,20,0.1,74,10,1013,82,12,8,0.5,0.5,13
8.091397849462366,8,2,20,6.46109407660362,3.8690748952905745,6.48655163061882,5.104145509764363,2.7490380181318232,2.9108611061185377,1.133744975144038,0.36897663079434,0.31973926157926685,0.11381064322054868,0.04818360256323752,0.01482941281420609,0.0,0.0,0.0,0.0,0.40107963246554357,2.3981980602348125,9.137831801939763,3.013846153846155,2.969230769230769,78,-5.733455,55.675180,12,21,0.1,77,10,1014,84,12,8,0.6,0.5,13
8.09274193548387,8,2,21,6.570847699746508,3.528626185638498,6.092422519430733,5.060999472533897,2.955802796769001,2.743061873316324,0.8818484886835846,0.4359679804141227,0.37489607120832547,0.16372658482912603,0.018498694434708137,0.04852697050443832,0.0,0.0,0.0,0.0,0.37815481265425144,2.3346932914516483,10.456046668162442,3.011486486486487,2.879864864864865,74,-5.733487,55.675170,12,23,0.1,79,10,1014,87,12,8,0.6,0.5,13
8.094086021505376,8,2,22,6.005223839529563,2.487320644093164,4.552827107040286,3.7439314093897247,2.035959128370521,2.0142813060596745,1.0961995804513234,0.5674936567996202,0.23054172472477924,0.0,0.07443785154872078,0.0,0.0,0.0,0.0,0.0,0.287837273991655,1.7090403337969398,7.175424200278161,3.1091891891891903,2.81081081081081,37,-5.733463,55.675210,12,20,0.2,79,10,1014,88,12,8,0.6,0.5,13
8.110215053763442,8,3,10,5.812506982419022,2.307156814343049,3.9805325819010435,3.1738108923720505,2.2652399429184342,2.454832041682321,1.2653549060974074,0.33892830844722727,0.1788591645903588,0.17201149879068192,0.049229783412413436,0.043889911205940275,0.026812864092168088,0.0,0.0,0.0,0.25886116930108544,1.8336526375928388,9.770982669967621,2.972264150943397,2.8109433962264156,53,-5.746822,55.846420,13,20,0.2,75,10,1015,92,13,9,0.6,0.5,13
8.111559139784948,8,3,11,5.183838438866615,1.99313980578537,3.4013555948243344,2.8309236751691365,2.315513878202951,2.4155536119781527,1.0025691028409027,0.4241204443236519,0.20965361363840368,0.17562923858925883,0.06309371694199928,0.030093733087217106,0.019438926970132966,0.0,0.0,0.0,0.22367340178867173,1.7588270122557141,9.500657916528644,3.019000000000001,2.8768750000000005,80,-5.770395,55.943630,13,15,0.0,69,10,1015,54,13,8,0.5,0.2,13
8.112903225806452,8,3,12,4.2519256779990675,2.4004076086005357,4.2460472120211845,3.2941338426215467,2.573184871177625,2.60344410309266,1.251333809960913,0.7509250526248725,0.5368521330286365,0.05062213293834137,0.12218767112992306,0.0,0.0,0.0,0.0,0.0,0.2589473269821273,1.9478930792850953,10.983379261475468,3.0240476190476198,2.919761904761905,42,-5.710677,56.048930,14,15,0.0,67,10,1015,41,14,8,0.5,0.2,13
