Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594071042,2020,7,6,21,30,42,17,8,15,7,5,9,3,2,0,0,0,0,0,0,0,0,3.00,3.70,0.69,4.59,10.98,
1,1594071045,2020,7,6,21,30,45,11,14,14,13,3,5,2,2,0,0,0,0,0,0,0,0,3.03,3.70,0.70,3.53,9.09,
1,1594071048,2020,7,6,21,30,48,22,10,18,8,5,5,3,1,0,0,0,0,0,0,0,0,3.03,3.65,0.84,3.64,8.03,
1,1594071051,2020,7,6,21,30,51,20,8,21,16,6,3,5,0,1,0,0,0,0,0,0,0,3.03,3.56,0.92,3.91,12.35,
1,1594071054,2020,7,6,21,30,54,13,19,19,16,6,9,3,1,2,0,0,0,0,0,0,0,3.03,3.61,0.96,5.73,18.88,
1,1594071057,2020,7,6,21,30,57,21,17,12,7,7,5,2,0,0,1,0,0,0,0,0,0,3.03,3.66,0.73,3.73,14.27,
1,1594071060,2020,7,6,21,31,0,11,10,13,12,3,7,3,0,1,0,0,1,0,0,0,0,3.03,3.64,0.62,4.02,45.27,
1,1594071063,2020,7,6,21,31,3,24,10,11,10,4,8,2,0,0,0,0,0,0,0,0,0,3.03,3.65,0.61,4.31,5.88,
1,1594071066,2020,7,6,21,31,6,18,24,9,17,5,10,2,0,0,0,0,0,0,0,0,0,3.03,3.62,0.72,5.70,7.28,
1,1594071069,2020,7,6,21,31,9,15,10,13,13,7,2,1,0,0,1,0,0,0,0,0,0,3.03,3.59,0.65,3.24,13.19,
1,1594071072,2020,7,6,21,31,12,16,13,17,9,10,4,1,3,0,1,0,0,0,0,0,0,3.03,3.66,0.82,4.10,19.92,
1,1594071075,2020,7,6,21,31,15,22,10,11,12,3,5,2,1,2,0,0,0,0,0,0,0,3.03,3.71,0.59,3.34,15.37,
1,1594071078,2020,7,6,21,31,18,18,21,12,16,3,3,2,0,0,1,0,0,0,0,0,0,3.03,3.75,0.75,3.17,13.45,
1,1594071081,2020,7,6,21,31,21,22,13,11,16,3,4,2,0,2,1,0,0,0,0,0,0,3.03,3.77,0.62,3.32,21.90,
