Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1597059119,2020,8,10,11,31,59,4,4,6,2,3,0,1,0,0,0,0,0,0,0,0,0,3.03,3.51,0.28,0.88,1.70,
1,1597059123,2020,8,10,11,32,3,8,6,1,3,1,1,2,0,0,0,0,0,0,0,0,0,3.03,3.50,0.16,0.85,2.49,
1,1597059126,2020,8,10,11,32,6,11,4,1,1,2,3,0,1,0,0,0,0,0,0,0,0,3.03,3.48,0.15,1.46,3.59,
1,1597059129,2020,8,10,11,32,9,5,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,3.03,3.50,0.13,0.51,9.89,
1,1597059132,2020,8,10,11,32,12,9,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,3.03,3.51,0.20,1.05,1.05,
1,1597059135,2020,8,10,11,32,15,4,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,3.03,3.55,0.23,0.83,0.83,
1,1597059138,2020,8,10,11,32,18,13,5,4,5,5,1,1,0,0,0,0,0,0,0,0,0,3.03,3.55,0.27,1.69,2.50,
1,1597059141,2020,8,10,11,32,21,9,5,2,8,1,1,1,1,0,0,0,0,0,0,0,0,3.03,3.53,0.18,1.24,4.14,
1,1597059144,2020,8,10,11,32,24,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.52,0.10,0.25,1.06,
1,1597059147,2020,8,10,11,32,27,5,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.53,0.26,0.41,0.41,
1,1597059150,2020,8,10,11,32,30,9,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.54,0.24,0.84,0.84,
1,1597059153,2020,8,10,11,32,33,1,3,2,0,3,0,0,1,0,0,0,0,0,0,0,0,3.03,3.53,0.12,0.56,2.66,
1,1597059156,2020,8,10,11,32,36,9,2,5,5,2,3,1,0,0,0,0,0,0,0,0,0,3.03,3.53,0.24,1.84,2.65,
1,1597059159,2020,8,10,11,32,39,3,5,6,1,1,3,0,0,0,0,0,0,0,0,0,0,3.03,3.56,0.29,1.43,1.43,
1,1597059162,2020,8,10,11,32,42,8,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,3.03,3.53,0.18,1.18,1.18,
1,1597059165,2020,8,10,11,32,45,9,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,3.03,3.49,0.14,0.60,0.60,
1,1597059168,2020,8,10,11,32,48,6,4,3,5,0,1,0,1,0,0,0,0,0,0,0,0,3.03,3.51,0.19,0.87,2.98,
1,1597059171,2020,8,10,11,32,51,10,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.51,0.25,1.25,1.25,
1,1597059174,2020,8,10,11,32,54,4,8,4,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.52,0.27,0.88,0.88,
1,1597059177,2020,8,10,11,32,57,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.51,0.20,0.42,0.42,
1,1597060863,2020,8,10,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,4.25,0.00,0.00,0.00,
1,1597060866,2020,8,10,12,1,6,5,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,3.03,3.70,0.10,0.47,19.06,
1,1597060869,2020,8,10,12,1,9,8,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3.03,3.57,0.18,0.70,1.51,
1,1597060872,2020,8,10,12,1,12,8,4,3,7,2,3,1,0,1,0,1,0,0,0,0,0,3.03,3.50,0.20,1.96,26.10,
1,1597060875,2020,8,10,12,1,15,6,1,1,3,2,3,2,0,0,0,0,0,0,0,0,0,3.03,3.46,0.08,1.56,3.21,
1,1597060878,2020,8,10,12,1,18,6,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.36,0.18,0.90,0.90,
1,1597060881,2020,8,10,12,1,21,10,2,0,5,3,1,0,1,0,0,0,0,0,0,0,0,3.03,3.29,0.08,1.30,3.55,
1,1597060884,2020,8,10,12,1,24,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.29,0.07,0.15,1.02,
1,1597060887,2020,8,10,12,1,27,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.28,0.14,0.38,0.38,
1,1597060890,2020,8,10,12,1,30,7,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,3.03,3.20,0.25,0.33,2.65,
1,1597060893,2020,8,10,12,1,33,7,3,6,2,1,1,0,1,0,0,0,0,0,0,0,0,3.03,3.25,0.31,0.97,3.25,
1,1597060896,2020,8,10,12,1,36,7,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3.03,3.24,0.13,0.95,0.95,
1,1597060900,2020,8,10,12,1,40,5,3,6,3,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.19,0.30,1.57,1.57,
1,1597060903,2020,8,10,12,1,43,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.21,0.10,0.35,0.35,
1,1597060906,2020,8,10,12,1,46,6,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,3.03,3.26,0.15,0.88,0.88,
1,1597060909,2020,8,10,12,1,49,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.27,0.19,0.59,0.59,
1,1597060912,2020,8,10,12,1,52,8,3,4,3,1,1,1,0,1,0,0,0,0,0,0,0,3.03,3.25,0.24,0.98,6.69,
1,1597060915,2020,8,10,12,1,55,6,4,3,5,2,1,0,0,0,0,0,0,0,0,0,0,3.03,3.30,0.20,1.25,1.25,
1,1597060918,2020,8,10,12,1,58,7,5,2,0,1,3,0,0,0,0,0,0,0,0,0,0,3.03,3.27,0.19,1.35,1.35,
1,1597060921,2020,8,10,12,2,1,5,3,8,4,0,2,1,0,0,0,0,0,0,0,0,0,3.03,3.30,0.37,1.35,2.22,
1,1597060924,2020,8,10,12,2,4,1,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.31,0.19,0.76,0.76,
1,1597060927,2020,8,10,12,2,7,7,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.34,0.28,0.43,1.29,
1,1597060930,2020,8,10,12,2,10,4,5,4,0,1,2,1,1,0,0,0,0,0,0,0,0,3.03,3.37,0.24,1.04,4.08,
1,1597060933,2020,8,10,12,2,13,9,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.38,0.17,1.36,1.36,
1,1597060936,2020,8,10,12,2,16,3,2,2,0,2,2,0,0,1,0,0,0,0,0,0,0,3.03,3.37,0.12,1.08,5.76,
1,1597060939,2020,8,10,12,2,19,9,4,3,5,1,2,1,0,0,0,0,0,0,0,0,0,3.03,3.37,0.21,1.41,2.26,
1,1597060942,2020,8,10,12,2,22,7,1,4,3,1,1,1,2,0,0,0,0,0,0,0,0,3.03,3.36,0.20,0.91,6.18,
1,1597060945,2020,8,10,12,2,25,5,5,2,3,0,3,1,0,1,0,1,0,0,0,0,0,3.03,3.36,0.17,1.38,26.52,
1,1597060948,2020,8,10,12,2,28,7,2,8,3,1,0,0,0,1,0,0,0,0,0,0,0,3.03,3.35,0.36,0.75,5.44,
1,1597060951,2020,8,10,12,2,31,6,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.38,0.15,0.79,0.79,
1,1597060954,2020,8,10,12,2,34,12,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.39,0.33,0.72,0.72,
1,1597060957,2020,8,10,12,2,37,8,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.38,0.19,1.38,1.38,
1,1597060960,2020,8,10,12,2,40,8,3,4,5,0,2,0,1,0,0,0,0,0,0,0,0,3.03,3.40,0.23,1.26,3.43,
1,1597060963,2020,8,10,12,2,43,11,3,2,7,2,1,1,0,0,0,0,0,0,0,0,0,3.03,3.42,0.17,1.33,2.17,
1,1597060966,2020,8,10,12,2,46,9,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3.03,3.43,0.22,1.01,1.85,
1,1597060970,2020,8,10,12,2,50,8,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.45,0.17,0.71,0.71,
1,1597060973,2020,8,10,12,2,53,12,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,3.03,3.47,0.27,1.27,1.27,
1,1597060976,2020,8,10,12,2,56,7,5,1,5,2,1,0,0,0,0,0,0,0,0,0,0,3.03,3.49,0.14,1.13,1.13,
1,1597060979,2020,8,10,12,2,59,6,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3.03,3.49,0.12,0.74,2.86,
1,1597062664,2020,8,10,12,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,4.25,0.00,0.00,0.00,
1,1597062670,2020,8,10,12,31,10,9,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3.00,2.55,0.17,0.81,0.81,
1,1597062673,2020,8,10,12,31,13,5,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,3.03,2.64,0.10,1.01,4.91,
1,1597062676,2020,8,10,12,31,16,7,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,3.03,2.64,0.29,1.00,2.08,
1,1597062680,2020,8,10,12,31,20,8,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.59,0.20,0.93,0.93,
1,1597062683,2020,8,10,12,31,23,8,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.65,0.33,1.04,1.04,
1,1597062686,2020,8,10,12,31,26,8,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.25,1.15,1.15,
1,1597062689,2020,8,10,12,31,29,10,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.69,0.16,0.56,0.56,
1,1597062692,2020,8,10,12,31,32,8,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,3.03,2.65,0.09,0.98,0.98,
1,1597062695,2020,8,10,12,31,35,9,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,3.03,2.66,0.19,0.68,1.76,
1,1597062698,2020,8,10,12,31,38,4,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.07,1.47,1.47,
1,1597062701,2020,8,10,12,31,41,11,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.03,2.66,0.17,0.88,1.95,
1,1597062704,2020,8,10,12,31,44,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.03,2.66,0.03,0.23,6.14,
1,1597062707,2020,8,10,12,31,47,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.66,0.10,0.19,0.19,
1,1597062710,2020,8,10,12,31,50,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.71,0.18,0.38,0.38,
1,1597062713,2020,8,10,12,31,53,8,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3.03,2.71,0.28,0.57,1.62,
1,1597062716,2020,8,10,12,31,56,6,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3.03,2.71,0.04,0.83,1.88,
1,1597062719,2020,8,10,12,31,59,4,2,6,5,1,1,0,0,0,0,0,0,0,0,0,0,3.03,2.71,0.33,1.41,1.41,
1,1597062722,2020,8,10,12,32,2,8,2,6,4,0,3,2,1,0,0,0,0,0,0,0,0,3.03,2.73,0.35,1.94,6.75,
1,1597062725,2020,8,10,12,32,5,5,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.74,0.09,1.18,1.18,
1,1597062728,2020,8,10,12,32,8,11,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.76,0.25,1.14,1.14,
1,1597062731,2020,8,10,12,32,11,5,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,3.03,2.77,0.24,0.83,1.86,
1,1597062734,2020,8,10,12,32,14,6,2,3,4,0,1,1,0,0,0,0,0,0,0,0,0,3.03,2.78,0.20,0.97,2.00,
1,1597062737,2020,8,10,12,32,17,13,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,3.03,2.77,0.22,1.67,1.67,
1,1597062740,2020,8,10,12,32,20,18,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.77,0.37,0.85,0.85,
1,1597062743,2020,8,10,12,32,23,7,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.78,0.15,0.92,0.92,
1,1597062746,2020,8,10,12,32,26,10,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,3.03,2.78,0.33,1.11,1.11,
1,1597062750,2020,8,10,12,32,30,9,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3.03,2.79,0.15,1.81,1.81,
1,1597062753,2020,8,10,12,32,33,7,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.79,0.30,0.59,0.59,
1,1597062756,2020,8,10,12,32,36,12,0,1,6,2,1,0,0,0,0,0,0,0,1,0,0,3.03,2.79,0.12,1.45,1.45,
1,1597062759,2020,8,10,12,32,39,6,5,2,2,4,3,2,0,0,0,0,0,0,0,0,0,3.03,2.85,0.21,2.28,4.30,
1,1597062762,2020,8,10,12,32,42,10,3,2,1,1,0,2,1,1,0,0,0,0,0,0,0,3.03,2.86,0.20,0.47,10.56,
1,1597062765,2020,8,10,12,32,45,9,3,1,2,0,2,2,0,0,0,0,0,0,0,0,0,3.03,2.89,0.15,1.09,3.07,
1,1597062768,2020,8,10,12,32,48,8,3,6,5,1,2,0,0,0,0,0,0,0,0,0,0,3.03,2.89,0.35,1.74,1.74,
1,1597062771,2020,8,10,12,32,51,8,4,3,2,2,4,0,0,0,0,0,0,0,0,0,0,3.03,2.93,0.24,2.26,2.26,
1,1597062774,2020,8,10,12,32,54,9,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,3.03,2.94,0.15,0.97,3.49,
1,1597062777,2020,8,10,12,32,57,5,2,5,4,2,2,0,0,0,0,0,0,0,0,0,0,3.03,2.96,0.27,1.72,1.72,
1,1597064461,2020,8,10,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,4.25,0.00,0.00,0.00,
1,1597064464,2020,8,10,13,1,4,8,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.17,0.77,0.77,
1,1597064467,2020,8,10,13,1,7,3,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,3.03,3.15,0.05,0.47,2.29,
1,1597064470,2020,8,10,13,1,10,6,0,5,3,2,1,1,0,0,0,0,0,0,0,0,0,3.03,3.15,0.23,1.16,2.07,
1,1597064474,2020,8,10,13,1,14,6,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.81,0.20,0.68,0.68,
1,1597064477,2020,8,10,13,1,17,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.90,0.20,0.38,0.38,
1,1597064480,2020,8,10,13,1,20,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.03,2.94,0.11,0.11,6.44,
1,1597064483,2020,8,10,13,1,23,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3.03,2.96,0.05,0.76,0.76,
1,1597064486,2020,8,10,13,1,26,2,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,3.03,2.74,0.11,1.09,2.13,
1,1597064489,2020,8,10,13,1,29,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.79,0.08,0.46,0.46,
1,1597064492,2020,8,10,13,1,32,8,4,7,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.81,0.42,1.00,1.00,
1,1597064495,2020,8,10,13,1,35,6,1,2,3,5,1,0,0,0,0,0,0,0,0,0,0,3.03,2.84,0.14,1.73,1.73,
1,1597064498,2020,8,10,13,1,38,9,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3.03,2.87,0.15,1.18,1.18,
1,1597064501,2020,8,10,13,1,41,9,4,1,6,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.95,0.16,1.06,1.06,
1,1597064504,2020,8,10,13,1,44,3,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,3.03,2.99,0.13,1.20,1.20,
1,1597064507,2020,8,10,13,1,47,7,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,3.03,3.04,0.11,2.07,2.07,
1,1597064510,2020,8,10,13,1,50,6,1,7,3,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.05,0.33,1.31,1.31,
1,1597064513,2020,8,10,13,1,53,7,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3.03,3.04,0.06,1.22,1.22,
1,1597064516,2020,8,10,13,1,56,5,3,4,3,1,0,2,0,0,0,0,0,0,0,0,0,3.03,3.04,0.24,0.67,2.55,
1,1597064519,2020,8,10,13,1,59,5,3,2,4,2,1,0,1,0,0,0,0,0,0,0,0,3.03,3.04,0.16,1.21,3.64,
1,1597064522,2020,8,10,13,2,2,4,3,9,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0.43,1.24,1.24,
1,1597064525,2020,8,10,13,2,5,8,0,8,4,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.03,0.37,0.89,1.83,
1,1597064528,2020,8,10,13,2,8,10,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0.10,1.25,1.25,
1,1597064531,2020,8,10,13,2,11,5,5,3,5,3,1,0,0,1,0,0,0,0,0,0,0,3.03,3.04,0.23,1.54,6.72,
1,1597064534,2020,8,10,13,2,14,12,3,2,0,1,3,1,0,0,1,0,0,0,0,0,0,3.03,3.04,0.20,1.45,13.20,
1,1597064537,2020,8,10,13,2,17,15,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.07,0.29,1.52,1.52,
1,1597064540,2020,8,10,13,2,20,5,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.07,0.18,0.69,1.63,
1,1597064544,2020,8,10,13,2,24,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.07,0.07,0.33,1.26,
1,1597064547,2020,8,10,13,2,27,3,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.03,0.20,0.38,1.32,
1,1597064550,2020,8,10,13,2,30,14,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,3.03,3.01,0.13,1.55,1.55,
1,1597064553,2020,8,10,13,2,33,7,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,3.03,3.01,0.15,0.88,1.83,
1,1597064556,2020,8,10,13,2,36,11,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0.13,0.66,0.66,
1,1597064559,2020,8,10,13,2,39,8,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.16,0.87,0.87,
1,1597064562,2020,8,10,13,2,42,7,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,3.03,3.01,0.13,2.02,2.02,
1,1597064565,2020,8,10,13,2,45,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.13,1.12,1.12,
1,1597064568,2020,8,10,13,2,48,9,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.26,1.16,1.16,
1,1597064571,2020,8,10,13,2,51,6,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.17,0.97,0.97,
1,1597064574,2020,8,10,13,2,54,5,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,3.03,3.02,0.12,1.00,1.95,
1,1597064577,2020,8,10,13,2,57,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0.12,0.65,0.65,
1,1597066261,2020,8,10,13,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,4.25,0.00,0.00,0.00,
1,1597066264,2020,8,10,13,31,4,7,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.11,0.68,0.68,
1,1597066270,2020,8,10,13,31,10,11,5,4,4,1,0,0,2,1,0,0,0,0,0,0,0,3.00,2.75,0.34,0.92,12.11,
1,1597066273,2020,8,10,13,31,13,5,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,3.03,2.68,0.20,1.92,1.92,
1,1597066276,2020,8,10,13,31,16,5,2,3,1,4,0,3,0,0,0,0,0,0,0,0,0,3.03,2.79,0.20,1.04,4.12,
1,1597066279,2020,8,10,13,31,19,8,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,3.03,2.79,0.14,1.28,1.28,
1,1597066282,2020,8,10,13,31,22,3,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.95,0.18,0.91,0.91,
1,1597066285,2020,8,10,13,31,25,7,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3.03,2.96,0.10,0.45,1.42,
1,1597066288,2020,8,10,13,31,28,7,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0,3.03,2.92,0.19,1.39,2.37,
1,1597066291,2020,8,10,13,31,31,11,6,3,6,0,1,0,1,0,0,0,0,0,0,0,0,3.03,2.92,0.29,1.20,3.74,
1,1597066294,2020,8,10,13,31,34,12,2,2,1,3,3,0,1,0,0,0,0,0,0,0,0,3.03,2.94,0.19,1.93,4.45,
1,1597066297,2020,8,10,13,31,37,9,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.95,0.20,0.47,0.47,
1,1597066300,2020,8,10,13,31,40,2,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,3.03,2.98,0.27,1.44,1.44,
1,1597066303,2020,8,10,13,31,43,5,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.24,0.78,0.78,
1,1597066306,2020,8,10,13,31,46,9,1,4,2,1,0,2,0,0,0,0,0,0,0,0,0,3.03,3.00,0.23,0.58,2.49,
1,1597066309,2020,8,10,13,31,49,8,4,2,3,0,4,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.19,1.91,1.91,
1,1597066312,2020,8,10,13,31,52,11,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0.15,0.68,0.68,
1,1597066315,2020,8,10,13,31,55,4,2,5,2,2,0,3,1,0,0,0,0,0,0,0,0,3.03,3.04,0.25,0.77,6.03,
1,1597066318,2020,8,10,13,31,58,8,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.07,0.16,1.12,1.12,
1,1597066322,2020,8,10,13,32,2,7,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,3.03,3.10,0.26,0.87,2.72,
1,1597066325,2020,8,10,13,32,5,14,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3.03,3.11,0.19,1.31,1.31,
1,1597066328,2020,8,10,13,32,8,10,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.09,0.28,0.62,0.62,
1,1597066331,2020,8,10,13,32,11,10,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3.03,3.09,0.29,0.90,1.83,
1,1597066334,2020,8,10,13,32,14,10,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.07,0.18,1.05,1.05,
1,1597066337,2020,8,10,13,32,17,8,4,3,5,2,0,1,0,0,0,0,0,0,0,0,0,3.03,3.06,0.23,1.00,1.94,
1,1597066340,2020,8,10,13,32,20,8,4,5,4,2,1,3,0,1,0,0,0,0,0,0,0,3.03,3.09,0.30,1.34,9.22,
1,1597066343,2020,8,10,13,32,23,5,4,6,3,1,3,1,0,0,0,0,0,0,0,0,0,3.03,3.09,0.33,1.82,2.74,
1,1597066346,2020,8,10,13,32,26,9,1,9,0,0,2,1,0,0,0,0,0,0,0,0,0,3.03,3.10,0.42,1.12,2.05,
