Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594063092,2020,7,6,19,18,12,19,16,17,20,3,1,1,1,0,0,0,0,0,0,0,0,3.05,3.86,0.82,2.86,5.50,
1,1594063095,2020,7,6,19,18,15,21,21,12,8,9,4,0,0,0,0,0,0,0,0,0,0,3.06,3.77,0.75,3.70,3.70,
1,1594063098,2020,7,6,19,18,18,26,17,18,7,3,4,0,1,0,0,0,0,0,0,0,0,3.06,3.74,0.92,2.98,4.94,
1,1594063101,2020,7,6,19,18,21,27,17,21,17,4,4,2,0,0,0,1,0,0,0,0,0,3.06,3.77,1.01,3.89,22.68,
1,1594063104,2020,7,6,19,18,24,28,19,15,12,4,1,1,0,0,0,0,0,0,0,0,0,3.06,3.79,0.84,2.50,3.25,
1,1594063107,2020,7,6,19,18,27,19,20,17,14,8,2,1,0,0,0,0,0,0,0,0,0,3.06,3.85,0.87,3.46,4.19,
1,1594063110,2020,7,6,19,18,30,28,21,18,15,5,4,1,0,0,2,0,0,0,0,0,0,3.06,3.86,0.95,3.76,21.36,
1,1594063113,2020,7,6,19,18,33,19,14,12,12,3,7,4,0,0,0,0,0,0,0,0,0,3.06,3.83,0.64,3.85,6.81,
1,1594063116,2020,7,6,19,18,36,23,16,27,12,5,1,1,0,0,0,0,0,0,0,0,0,3.06,3.83,1.15,2.93,3.67,
1,1594063119,2020,7,6,19,18,39,22,13,21,15,2,7,2,0,0,0,0,0,0,0,0,0,3.06,3.81,0.93,4.21,5.70,
1,1594063123,2020,7,6,19,18,43,25,24,19,14,5,3,1,1,0,0,0,0,0,0,0,0,3.06,3.82,1.02,3.50,6.16,
1,1594063126,2020,7,6,19,18,46,25,23,22,13,3,4,4,0,0,0,0,0,0,0,0,0,3.06,3.88,1.08,3.47,6.39,
