Timecode,Month,Day,Hour,0.46[n/ml],0.66[n/ml],0.89[n/ml],1.15[n/ml],1.45[n/ml],1.85[n/ml],2.55[n/ml],3.5[n/ml],4.5[n/ml],5.75[n/ml],7.25[n/ml],9[n/ml],11[n/ml],13[n/ml],15[n/ml],16.5[n/ml],PM1[uq/m3],PM2.5[uq/m3],PM10[uq/m3],avg_DurationSample[s],avg_Flowrate[ml/s],NumberOfSamples,LONG,LAT,tempC,windspeedKmph,precipMM,RelHumidity%,visibility_km,pressure_mb,cloudcover%,HeatIndexC,DewPointC,sigWaveHeight_m,swellHeight_m,waterTempC,totConc(0.38-100um)[n/ml]
8.727150537634408,8,22,13,5237700.225140312,859279.8725063892,671370.7720509574,594296.5091349779,284628.2086829091,418052.45920896647,357430.4014454101,99541.76610351377,47806.4202396492,36891.62767162384,19018.35966489385,9228.176425559483,7426.6616615365965,1798.1575358624532,1,3613.924926028557,643140.7842268497,2954312.1400088603,21544489.36641559,3.0093333333333345,2.807166666666666,60,-7.460950,56.935820,15,18,1.5,86,9,1001,100,15,12,0.9,0.9,14,4053524.101485127
8.728494623655914,8,22,14,3829921.929607367,726571.4069749372,743486.7471110413,659693.6722263412,383913.2071709091,532141.2208428921,569263.1715054958,134216.59877226254,103138.68054971843,73639.32636917886,28903.235628562255,12226.9455214264,4800.675860426301,2376.6743670916153,1,1,578897.9836294668,3479710.5210620873,34110333.39988019,3.0054000000000007,2.7659999999999996,50,-7.492455,56.953980,15,19,0.8,83,10,1002,100,15,12,0.9,0.9,14,4553269.546529749
8.729838709677418,8,22,15,214783194.576911,669633685.8069336,141027985.90752122,1494007.7513207917,360246.3479954001,393793.79503257223,360351.7602406072,40003.94705610953,80007.89411221906,40003.94705610953,1,6667.324509351587,1,1,1,1,163776461.6175462,166846619.2597669,181217107.6079506,2.9180000000000006,2.7359999999999998,20,-7.492465,56.954010,15,20,0.1,81,10,1003,100,15,11,0.9,0.9,14,977213216.0993242
8.731182795698924,8,22,16,3651830.7936837263,1022380.6038885588,1032644.4537245572,819353.6493901322,340712.4315344048,453581.93863132223,283056.1000860585,64926.30390427703,39558.27824597387,21998.62879030846,8892.060531782583,2976.930278804404,1,1,1,1,720613.8579081406,3418493.018354263,14312039.167471673,2.996578947368422,2.893421052631578,38,-7.492463,56.954000,14,23,0.1,81,10,1004,84,14,11,0.9,0.9,14,4810695.236914321
8.73252688172043,8,22,17,6163173.108501781,1353894.9957888634,1379097.484987997,1002248.468364189,523086.0241514612,557605.4103271856,291355.79029358184,101624.76943635117,54318.28435575906,25868.752637906877,8700.304148390562,1625.8959702981317,3229.8943517706994,1,1,1783.0457666838251,1026286.6324523954,4504702.383807376,16829566.885701947,3.0215942028985516,2.8321739130434787,69,-7.492472,56.953990,14,26,0.0,81,10,1004,68,14,11,1.2,1.0,14,6330725.7530328315
8.733870967741934,8,22,18,6601126.76595314,1434495.4162908636,1438160.0452471639,1271557.2065830522,574034.6396664176,676550.2137646886,382063.4439173801,103794.74037433315,39674.55762418524,8508.967810196229,4013.6753948051796,4013.6753948051796,4364.075627684996,1,1,1,1083837.017485978,5252956.120092376,15970016.496205866,3.135517241379311,2.9093103448275874,29,-7.492447,56.953990,14,29,0.0,81,10,1005,52,14,11,1.2,1.0,14,7025067.675181555
8.852150537634408,8,26,10,341441.13573803473,24947.208703418393,21650.249994987775,5982.560835165492,1,17947.68250549648,1,1,1,1,1,1,1,1,1,1,30755.148741418754,94828.37528604118,94828.37528604118,2.8092857142857146,3.3328571428571423,14,-7.47216,56.9333333333,13,25,0.0,79,10,1010,34,13,10,0.8,0.8,14,101282.85078048689
8.853494623655914,8,26,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.013095238095239,4.25,84,-7.096430,56.943450,13,21,0.0,78,10,1011,25,13,10,0.3,0.6,14,1
8.854838709677418,8,26,12,16938.60180311416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1090.634223598013,1090.634223598013,1090.634223598013,3.0197826086956527,4.25,46,-6.922773,56.976730,13,17,0.0,78,10,1012,17,13,10,0.3,0.6,14,1090.634223598013
8.856182795698924,8,26,13,125547.91925970018,1,8658.47719032415,1,1,1,1,1,1,1,1,1,1,1,1,1,7804.967801287947,7804.967801287947,7804.967801287947,3.019444444444445,4.25,18,-6.761105,56.987150,13,17,0.0,77,10,1012,14,13,10,0.6,0.6,14,16463.444991612098
