Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594857688,2020,7,16,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,4.25,0.00,0.00,0.00,
1,1594857691,2020,7,16,0,1,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.02,0.02,0.02,
1,1594857694,2020,7,16,0,1,34,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.06,0.14,0.14,
1,1594857697,2020,7,16,0,1,37,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.76,0.13,0.52,0.52,
1,1594857700,2020,7,16,0,1,40,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.03,2.80,0.07,0.64,0.64,
1,1594857703,2020,7,16,0,1,43,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,2.80,0.09,0.09,1.12,
1,1594857706,2020,7,16,0,1,46,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.92,0.11,0.11,0.11,
1,1594857709,2020,7,16,0,1,49,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.92,0.08,0.08,0.08,
1,1594857712,2020,7,16,0,1,52,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.99,0.07,0.33,0.33,
1,1594857715,2020,7,16,0,1,55,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.99,0.11,0.56,0.56,
1,1594857718,2020,7,16,0,1,58,7,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.18,0.99,0.99,
