Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1598436029,2020,8,26,10,0,29,12,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3.00,4.25,0.08,0.92,0.92,
1,1598437859,2020,8,26,10,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,4.25,0.00,0.00,0.00,
1,1598437862,2020,8,26,10,31,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.74,0.05,0.05,0.05,
1,1598437865,2020,8,26,10,31,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.03,0.03,0.03,
1,1598437868,2020,8,26,10,31,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.04,0.04,0.04,
1,1598437871,2020,8,26,10,31,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.03,0.03,0.03,
1,1598437874,2020,8,26,10,31,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.02,0.02,0.02,
1,1598437877,2020,8,26,10,31,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.03,0.03,0.03,
1,1598437880,2020,8,26,10,31,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.02,0.02,0.02,
1,1598437883,2020,8,26,10,31,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.86,0.00,0.00,0.00,
1,1598437886,2020,8,26,10,31,26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.80,0.08,0.08,0.08,
1,1598437889,2020,8,26,10,31,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.80,0.01,0.01,0.01,
1,1598437892,2020,8,26,10,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.80,0.01,0.01,0.01,
1,1598439648,2020,8,26,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,4.25,0.00,0.00,0.00,
1,1598439651,2020,8,26,11,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439654,2020,8,26,11,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439657,2020,8,26,11,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439660,2020,8,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439663,2020,8,26,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439666,2020,8,26,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439669,2020,8,26,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439672,2020,8,26,11,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439675,2020,8,26,11,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439678,2020,8,26,11,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439682,2020,8,26,11,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439685,2020,8,26,11,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439688,2020,8,26,11,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439691,2020,8,26,11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439694,2020,8,26,11,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439697,2020,8,26,11,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439700,2020,8,26,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439703,2020,8,26,11,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439706,2020,8,26,11,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439709,2020,8,26,11,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439712,2020,8,26,11,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439715,2020,8,26,11,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439718,2020,8,26,11,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439721,2020,8,26,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439724,2020,8,26,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439727,2020,8,26,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439730,2020,8,26,11,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439733,2020,8,26,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439736,2020,8,26,11,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439739,2020,8,26,11,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439742,2020,8,26,11,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439745,2020,8,26,11,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439748,2020,8,26,11,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439752,2020,8,26,11,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439755,2020,8,26,11,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439758,2020,8,26,11,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439761,2020,8,26,11,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439764,2020,8,26,11,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439767,2020,8,26,11,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439770,2020,8,26,11,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439773,2020,8,26,11,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439776,2020,8,26,11,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598439779,2020,8,26,11,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441458,2020,8,26,11,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,4.25,0.00,0.00,0.00,
1,1598441461,2020,8,26,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441465,2020,8,26,11,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441468,2020,8,26,11,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441471,2020,8,26,11,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441474,2020,8,26,11,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
1,1598441477,2020,8,26,11,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.25,0.00,0.00,0.00,
