Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594686697,2020,7,14,0,31,37,18,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,3.03,3.37,0.33,0.72,0.72,
1,1594686700,2020,7,14,0,31,40,18,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.37,0.23,0.31,0.31,
1,1594686703,2020,7,14,0,31,43,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.37,0.24,0.31,0.31,
1,1594686706,2020,7,14,0,31,46,23,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.37,0.24,0.64,1.49,
1,1594686709,2020,7,14,0,31,49,13,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.16,0.47,0.47,
1,1594686712,2020,7,14,0,31,52,17,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.29,0.37,0.37,
1,1594686715,2020,7,14,0,31,55,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.22,0.22,0.22,
1,1594686718,2020,7,14,0,31,58,17,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.20,0.27,0.27,
1,1594686721,2020,7,14,0,32,1,19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.34,0.16,0.32,0.32,
1,1594686724,2020,7,14,0,32,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.34,0.08,0.08,0.08,
1,1594686727,2020,7,14,0,32,7,12,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.09,0.50,0.50,
1,1594686730,2020,7,14,0,32,10,27,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.36,0.23,0.63,0.63,
1,1594686733,2020,7,14,0,32,13,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.39,0.22,0.22,0.22,
1,1594686736,2020,7,14,0,32,16,19,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.42,0.14,0.29,0.29,
1,1594686739,2020,7,14,0,32,19,16,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.44,0.23,0.38,1.21,
1,1594686742,2020,7,14,0,32,22,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.43,0.21,0.21,0.21,
1,1594686745,2020,7,14,0,32,25,14,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.44,0.15,0.31,0.31,
1,1594686748,2020,7,14,0,32,28,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.46,0.19,0.19,0.19,
1,1594686751,2020,7,14,0,32,31,16,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.48,0.21,0.29,0.29,
1,1594686755,2020,7,14,0,32,35,20,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.52,0.24,0.38,1.20,
1,1594686758,2020,7,14,0,32,38,23,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.54,0.20,0.42,0.42,
1,1594686761,2020,7,14,0,32,41,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.54,0.22,0.22,0.22,
1,1594686764,2020,7,14,0,32,44,20,5,4,1,0,2,1,1,0,0,0,0,0,0,0,0,3.03,3.55,0.30,0.99,3.88,
1,1594686767,2020,7,14,0,32,47,22,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.55,0.32,0.32,0.32,
1,1594686770,2020,7,14,0,32,50,15,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,3.03,3.56,0.11,0.64,2.25,
1,1594686773,2020,7,14,0,32,53,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.57,0.19,0.50,0.50,
1,1594686776,2020,7,14,0,32,56,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.57,0.17,0.25,0.25,
1,1594686779,2020,7,14,0,32,59,10,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.57,0.15,0.37,1.17,
1,1594688462,2020,7,14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,4.25,0.00,0.00,0.00,
1,1594688468,2020,7,14,1,1,8,17,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3.00,2.65,0.28,0.48,1.57,
1,1594688471,2020,7,14,1,1,11,20,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.73,0.31,0.50,0.50,
1,1594688474,2020,7,14,1,1,14,18,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.71,0.34,0.43,0.43,
1,1594688477,2020,7,14,1,1,17,22,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.74,0.24,0.74,0.74,
1,1594688480,2020,7,14,1,1,20,14,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.74,0.17,0.57,0.57,
1,1594688483,2020,7,14,1,1,23,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.82,0.14,0.14,0.14,
1,1594688486,2020,7,14,1,1,26,18,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.03,2.84,0.12,0.12,2.14,
1,1594688489,2020,7,14,1,1,29,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.83,0.15,0.25,0.25,
1,1594688492,2020,7,14,1,1,32,14,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.93,0.19,0.65,0.65,
1,1594688495,2020,7,14,1,1,35,14,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.22,0.39,0.39,
1,1594688499,2020,7,14,1,1,39,21,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.03,0.19,0.28,1.22,
1,1594688502,2020,7,14,1,1,42,15,3,3,2,0,2,0,0,0,0,0,1,0,0,0,0,3.03,3.06,0.25,1.14,42.24,
1,1594688505,2020,7,14,1,1,45,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.05,0.20,0.28,0.28,
1,1594688508,2020,7,14,1,1,48,17,5,2,5,0,0,1,1,0,0,0,0,0,0,0,0,3.03,3.09,0.25,0.68,4.00,
1,1594688511,2020,7,14,1,1,51,26,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,3.03,3.11,0.27,1.04,6.10,
1,1594688514,2020,7,14,1,1,54,18,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.14,0.29,0.46,0.46,
1,1594688517,2020,7,14,1,1,57,16,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.14,0.32,0.67,0.67,
1,1594688520,2020,7,14,1,2,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.16,0.16,0.16,
1,1594688523,2020,7,14,1,2,3,25,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.18,0.61,0.61,
1,1594688526,2020,7,14,1,2,6,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.19,0.28,0.28,0.28,
1,1594688529,2020,7,14,1,2,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.20,0.15,0.15,0.15,
1,1594688532,2020,7,14,1,2,12,28,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.22,0.18,0.42,0.42,
1,1594688535,2020,7,14,1,2,15,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.22,0.18,0.26,0.26,
1,1594688538,2020,7,14,1,2,18,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.24,0.23,0.23,0.23,
1,1594688541,2020,7,14,1,2,21,21,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,3.03,3.27,0.22,0.54,6.24,
1,1594688544,2020,7,14,1,2,24,20,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.29,0.24,0.40,0.40,
1,1594688547,2020,7,14,1,2,27,26,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.32,0.30,0.38,0.38,
1,1594688550,2020,7,14,1,2,30,16,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.35,0.25,0.90,0.90,
1,1594688553,2020,7,14,1,2,33,25,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.37,0.36,0.36,0.36,
1,1594688556,2020,7,14,1,2,36,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.39,0.13,0.28,0.28,
1,1594688559,2020,7,14,1,2,39,21,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.40,0.28,0.51,1.35,
1,1594688562,2020,7,14,1,2,42,23,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.44,0.26,0.33,0.33,
1,1594688565,2020,7,14,1,2,45,22,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.46,0.27,0.74,1.57,
1,1594688569,2020,7,14,1,2,49,22,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.48,0.26,0.26,1.08,
1,1594688572,2020,7,14,1,2,52,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.47,0.16,0.16,0.16,
1,1594688575,2020,7,14,1,2,55,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.48,0.15,0.23,0.23,
1,1594688578,2020,7,14,1,2,58,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.50,0.15,0.22,0.22,
1,1594690260,2020,7,14,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,4.25,0.00,0.00,0.00,
1,1594690263,2020,7,14,1,31,3,15,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3.03,3.04,0.33,0.33,2.21,
1,1594690266,2020,7,14,1,31,6,25,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,2.98,0.53,0.70,0.70,
1,1594690269,2020,7,14,1,31,9,27,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,2.99,0.25,0.43,0.43,
1,1594690272,2020,7,14,1,31,12,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.17,0.26,0.26,
1,1594690276,2020,7,14,1,31,16,27,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,2.91,0.25,0.81,0.81,
1,1594690279,2020,7,14,1,31,19,19,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,2.94,0.29,0.38,1.35,
1,1594690282,2020,7,14,1,31,22,16,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,3.03,3.02,0.18,0.80,2.70,
1,1594690285,2020,7,14,1,31,25,28,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.04,0.17,0.34,0.34,
1,1594690288,2020,7,14,1,31,28,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.07,0.18,0.18,0.18,
1,1594690291,2020,7,14,1,31,31,16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.07,0.13,0.57,0.57,
1,1594690294,2020,7,14,1,31,34,19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.10,0.28,0.36,0.36,
1,1594690297,2020,7,14,1,31,37,20,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.21,0.29,0.29,
1,1594690300,2020,7,14,1,31,40,15,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.19,0.19,0.36,0.36,
1,1594690303,2020,7,14,1,31,43,12,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.20,0.26,0.43,0.43,
1,1594690306,2020,7,14,1,31,46,28,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.23,0.19,0.61,0.61,
1,1594690309,2020,7,14,1,31,49,26,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3.03,3.24,0.23,0.65,2.94,
1,1594690312,2020,7,14,1,31,52,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.23,0.25,0.25,0.25,
1,1594690315,2020,7,14,1,31,55,15,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.03,3.25,0.15,0.73,1.61,
1,1594690318,2020,7,14,1,31,58,20,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.24,0.25,0.83,0.83,
1,1594690321,2020,7,14,1,32,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.24,0.14,0.14,0.14,
1,1594690324,2020,7,14,1,32,4,18,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.24,0.23,0.39,0.39,
1,1594690327,2020,7,14,1,32,7,19,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.27,0.22,0.54,0.54,
1,1594690330,2020,7,14,1,32,10,18,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.26,0.20,0.28,0.28,
1,1594690333,2020,7,14,1,32,13,16,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.26,0.23,0.56,1.44,
1,1594690336,2020,7,14,1,32,16,16,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.26,0.26,0.43,0.43,
1,1594690339,2020,7,14,1,32,19,18,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.25,0.29,0.29,1.17,
1,1594690342,2020,7,14,1,32,22,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.26,0.13,0.13,0.13,
1,1594690346,2020,7,14,1,32,26,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.27,0.11,0.19,0.19,
1,1594690349,2020,7,14,1,32,29,17,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.28,0.24,0.40,0.40,
1,1594690352,2020,7,14,1,32,32,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.28,0.14,0.22,0.22,
1,1594690355,2020,7,14,1,32,35,20,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.31,0.26,0.42,0.42,
1,1594690358,2020,7,14,1,32,38,12,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3.03,3.33,0.18,0.18,3.26,
1,1594690361,2020,7,14,1,32,41,21,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.35,0.19,0.26,1.12,
1,1594690364,2020,7,14,1,32,44,18,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3.03,3.36,0.17,0.48,0.48,
1,1594690367,2020,7,14,1,32,47,16,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.38,0.12,0.52,0.52,
1,1594690370,2020,7,14,1,32,50,24,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.39,0.30,0.70,0.70,
1,1594690373,2020,7,14,1,32,53,19,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.39,0.19,0.27,0.27,
1,1594690376,2020,7,14,1,32,56,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.42,0.21,0.21,0.21,
1,1594690379,2020,7,14,1,32,59,22,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.43,0.14,0.29,1.13,
1,1594692061,2020,7,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,4.25,0.00,0.00,0.00,
1,1594692064,2020,7,14,2,1,4,29,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.54,0.26,0.49,1.29,
1,1594692067,2020,7,14,2,1,7,34,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.26,0.31,0.64,0.64,
1,1594692070,2020,7,14,2,1,10,25,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3.03,3.17,0.33,0.33,3.57,
1,1594692073,2020,7,14,2,1,13,20,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.17,0.31,0.39,0.39,
1,1594692076,2020,7,14,2,1,16,27,7,4,0,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.01,0.43,0.79,1.74,
1,1594692079,2020,7,14,2,1,19,41,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.00,0.32,0.41,0.41,
1,1594692082,2020,7,14,2,1,22,39,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.06,0.32,0.49,0.49,
1,1594692085,2020,7,14,2,1,25,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.08,0.34,0.34,0.34,
1,1594692088,2020,7,14,2,1,28,22,9,5,1,0,0,0,1,0,0,0,0,0,0,0,0,3.03,2.92,0.49,0.58,3.11,
1,1594692091,2020,7,14,2,1,31,29,5,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3.03,2.97,0.41,0.41,2.34,
1,1594692094,2020,7,14,2,1,34,41,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.02,0.38,0.83,0.83,
1,1594692097,2020,7,14,2,1,37,42,8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.03,0.48,0.85,1.79,
1,1594692101,2020,7,14,2,1,41,45,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,3.03,3.03,0.42,0.87,11.70,
1,1594692104,2020,7,14,2,1,44,27,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.04,0.31,0.76,0.76,
1,1594692107,2020,7,14,2,1,47,22,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.08,0.55,0.55,1.48,
1,1594692110,2020,7,14,2,1,50,20,7,2,0,0,1,0,1,0,0,1,0,0,0,0,0,3.03,3.12,0.30,0.65,24.11,
1,1594692113,2020,7,14,2,1,53,42,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.15,0.68,0.85,0.85,
1,1594692116,2020,7,14,2,1,56,33,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.17,0.26,0.34,0.34,
1,1594692119,2020,7,14,2,1,59,28,6,1,0,2,1,1,1,0,0,0,0,0,0,0,0,3.03,3.20,0.28,0.95,4.16,
1,1594692122,2020,7,14,2,2,2,46,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.23,0.52,0.68,0.68,
1,1594692125,2020,7,14,2,2,5,19,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.27,0.23,0.47,0.47,
1,1594692128,2020,7,14,2,2,8,27,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.31,0.40,0.89,0.89,
1,1594692131,2020,7,14,2,2,11,27,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.31,0.30,0.46,0.46,
1,1594692134,2020,7,14,2,2,14,30,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.31,0.23,0.31,0.31,
1,1594692137,2020,7,14,2,2,17,26,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.33,0.35,0.67,0.67,
1,1594692140,2020,7,14,2,2,20,17,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.37,0.31,0.64,0.64,
1,1594692143,2020,7,14,2,2,23,29,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3.03,3.40,0.34,0.73,0.73,
1,1594692146,2020,7,14,2,2,26,23,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.33,0.23,0.31,0.31,
1,1594692149,2020,7,14,2,2,29,23,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3.03,3.36,0.30,0.45,2.66,
1,1594692152,2020,7,14,2,2,32,31,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.38,0.33,0.65,0.65,
1,1594692155,2020,7,14,2,2,35,22,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.41,0.17,0.17,1.01,
1,1594692158,2020,7,14,2,2,38,20,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.03,3.40,0.15,0.23,3.25,
1,1594692161,2020,7,14,2,2,41,28,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.43,0.28,0.36,1.19,
1,1594692164,2020,7,14,2,2,44,16,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.44,0.19,0.35,0.35,
1,1594692168,2020,7,14,2,2,48,25,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3.03,3.44,0.27,0.27,3.26,
1,1594692171,2020,7,14,2,2,51,17,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.42,0.22,0.54,0.54,
