2020071222,555265.7848559673
2020071223,837976.3622134178
2020071315,22549239.291620035
2020071319,449317.14887165
2020071320,260735.44084562748
2020071321,277082.164504581
2020071322,362227.7113959023
2020071323,1067640.923875421
2020071400,1042880.2461055598
2020071401,884248.6237026398
2020071402,1165750.128223845
2020071403,1664800.428741146
2020071404,1006894.939494096
2020071405,942821.3308161653
2020071406,927397.8143247874
2020071407,1134070.4765209258
2020071408,1443072.8103453284
2020071409,893808.7212396492
2020071410,602389.8843930524
2020071411,425910.2693487694
2020071412,308174.6646368861
2020071413,1826949.6474939191
2020071414,1024546.8087920914
2020071415,445452.64188915864
2020071416,373129.73903725354
2020071417,390962.52027090784
2020071418,390799.958064721
2020071419,603530.2000502821
2020071420,553786.6918863812
2020071421,600759.7385938107
2020071422,793586.5689192634
2020071423,781732.1583608008
2020071500,815903.5208887627
2020071501,697065.1317306935
2020071502,966729.9528796597
2020071503,1342899.2657958711
2020071504,975260.2220894855
2020071505,1059294.5864362244
2020071506,1031812.948760241
2020071507,1114734.0925489417
2020071508,1491286.9433750163
2020071509,1071361.1207926804
2020071510,1021639.5005842533
2020071511,953556.3305637636
2020071512,878306.9593184156
2020071513,1025667.5707279266
2020071514,1714679.3617223052
2020071515,835648.2749355669
2020071516,606751.3160090725
2020071517,496251.01425212616
2020071518,407190.6719910264
2020071519,484566.6693612787
2020071520,613256.5811856955
2020071521,672398.6852643064
2020071522,1200899.1378206888
2020071523,466690.9170736285
2020071600,388430.45800090587
2020071601,430347.5796639378
2020071602,498921.7120751797
2020071603,520061.4761254263
2020071604,606019.5534317805
2020071605,686885.8194366603
2020071606,652203.3069319135
2020071607,676860.5831635043
2020071608,566667.0516867243
2020071610,936272.8341437685
2020071611,405958.3982570808
2020071612,359987.68822350295
2020071613,336909.524325628
2020071614,464901.1188322811
2020071615,359428.15330008854
2020071618,17595413.803519316
2020071618,26675672.706672456
2020071619,19846297.72272453
2020072213,3987.946911755715
2020072214,84907.01509267445
2020072216,59593133.249732874
2020072217,17857.258184488994
2020072218,1018.5010719723779
2020072220,6882.646606799593
2020072310,2184302.3185871444
2020072311,4541713.984542143
2020072312,4533332.50599496
2020072313,3145930.1099222456
2020072314,4832158.214414568
2020072315,3288769.242788069
2020072316,633837.2970149473
2020072317,718932.4194993437
2020072318,1216661.0270561273
2020072319,1616294.3198165246
2020072320,3024845.6037367596
2020072321,3254865.0218063626
2020072322,3620641.999468769
2020072323,10089414.122192448
2020072400,7478200.828761654
2020072401,6121982.263800982
2020072402,17886141.1961153
2020072403,4700486.206440024
2020072404,1037031.633706288
2020072405,1371139.9052480417
2020072406,1191276.8723140573
2020072407,1314306.3365740424
2020072408,1187951.3043115048
2020072409,1149034.727370852
2020072410,1021283.3552034777
2020072411,825549.1635995097
2020072412,846265.7367414276
2020072413,590310.9886889623
2020072414,934105.8944738365
2020072418,4782859.872073227
2020072419,4614789.666662079
2020072420,4253479.157085969
2020072421,3830281.6944905017
2020072422,7865770.449442008
2020072423,24676200.3400352
2020072500,32532102.204127286
2020072501,29510382.89627707
2020072502,30709691.389923234
2020072503,30394271.363593727
2020072504,37737801.14886138
2020072505,32081123.311844956
2020072506,28477637.885767628
2020072507,31169181.383776076
2020072612,833972.1380757663
2020072613,1402673.5049323156
2020072614,2098259.4220241588
2020072615,2611090.008521006
