Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1597230070,2020,8,12,11,1,10,27,2,5,1,2,2,0,1,0,0,0,0,0,0,0,0,3.00,2.58,0.46,1.83,4.73,
1,1597230073,2020,8,12,11,1,13,22,4,5,4,0,2,1,0,0,0,0,0,0,0,0,0,3.03,2.68,0.44,1.65,2.71,
1,1597230076,2020,8,12,11,1,16,30,1,3,3,1,3,1,1,0,0,0,0,0,0,0,0,3.03,2.55,0.36,2.16,6.18,
1,1597230079,2020,8,12,11,1,19,19,7,4,3,1,4,2,0,0,0,0,0,0,0,0,0,3.03,2.53,0.46,2.71,4.98,
1,1597230082,2020,8,12,11,1,22,35,7,5,5,6,3,0,0,0,0,0,0,0,0,0,0,3.03,2.65,0.58,3.51,3.51,
1,1597230085,2020,8,12,11,1,25,28,4,1,5,1,2,1,0,0,0,0,0,0,0,0,0,3.03,2.66,0.30,1.81,2.89,
1,1597230088,2020,8,12,11,1,28,27,3,4,4,2,4,0,0,0,0,0,0,0,0,0,0,3.03,2.68,0.41,2.82,2.82,
1,1597230091,2020,8,12,11,1,31,32,10,6,2,3,4,1,0,0,0,0,0,0,0,0,0,3.03,2.77,0.64,2.98,4.02,
1,1597230094,2020,8,12,11,1,34,40,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,3.03,2.78,0.50,1.57,1.57,
1,1597230097,2020,8,12,11,1,37,37,9,4,0,0,3,0,0,0,1,0,0,0,0,0,0,3.03,2.77,0.56,1.74,13.59,
1,1597230100,2020,8,12,11,1,40,28,5,9,4,2,2,1,0,0,2,0,0,0,0,0,0,3.03,2.78,0.65,2.20,26.90,
1,1597230103,2020,8,12,11,1,43,23,4,3,4,3,1,1,0,0,0,0,0,0,0,0,0,3.03,2.79,0.34,1.68,2.70,
1,1597230106,2020,8,12,11,1,46,38,8,5,4,1,1,0,0,1,0,1,0,0,0,0,0,3.03,2.82,0.58,1.53,30.48,
1,1597230109,2020,8,12,11,1,49,36,5,4,8,0,3,1,0,0,0,0,0,0,0,0,0,3.03,2.82,0.48,2.39,3.40,
1,1597230113,2020,8,12,11,1,53,28,8,4,2,2,3,1,0,0,1,0,0,0,0,0,0,3.03,2.85,0.47,2.18,14.69,
1,1597230116,2020,8,12,11,1,56,36,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,3.03,2.85,0.33,0.98,3.58,
1,1597230119,2020,8,12,11,1,59,34,7,6,4,2,0,1,1,2,0,0,0,0,0,0,0,3.03,2.86,0.58,1.31,15.94,
1,1597230122,2020,8,12,11,2,2,36,7,6,4,1,4,1,0,0,0,0,0,0,0,0,0,3.03,2.88,0.58,2.65,3.64,
1,1597230125,2020,8,12,11,2,5,41,4,10,2,0,3,1,0,0,0,0,0,0,0,0,0,3.03,2.86,0.74,2.07,3.07,
1,1597230128,2020,8,12,11,2,8,34,4,4,4,1,2,2,1,0,0,0,0,0,0,0,0,3.03,2.88,0.44,1.74,6.29,
1,1597230131,2020,8,12,11,2,11,28,11,3,2,1,4,1,2,0,0,0,0,0,0,0,0,3.03,2.92,0.47,2.33,8.38,
