Station,Timestamp,Year,Month,Day,Hour,Min,Sec,0.46um,0.66um,0.89um,1.15um,1.45um,1.85um,2.55um,3.5um,4.5um,5.75um,7.25um,9um,11um,13um,15um,16.5um,DurationSample_s,FlowRate_ml/s,PM1 ug/m3,PM2.5 ug/m3,PM10 ug/m3
1,1594666862,2020,7,13,19,1,2,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.00,4.05,0.06,0.40,0.40,
1,1594666865,2020,7,13,19,1,5,13,3,5,1,0,1,0,2,0,0,0,0,0,0,0,0,3.03,3.54,0.28,0.66,4.84,
1,1594666868,2020,7,13,19,1,8,17,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3.03,3.46,0.19,0.27,1.09,
1,1594666871,2020,7,13,19,1,11,19,3,1,3,0,0,2,0,0,0,0,1,0,0,0,0,3.03,3.52,0.17,0.39,37.82,
1,1594666874,2020,7,13,19,1,14,13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.61,0.14,0.28,0.28,
1,1594666877,2020,7,13,19,1,17,14,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,3.03,3.66,0.19,0.63,4.93,
1,1594666880,2020,7,13,19,1,20,15,3,0,3,0,0,2,0,0,0,0,0,1,0,0,0,3.03,3.60,0.11,0.33,1.92,
1,1594666883,2020,7,13,19,1,23,23,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.62,0.17,0.31,1.10,
1,1594666886,2020,7,13,19,1,26,17,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.65,0.11,0.55,0.55,
1,1594666889,2020,7,13,19,1,29,17,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.65,0.11,0.26,1.04,
1,1594666892,2020,7,13,19,1,32,10,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3.03,3.66,0.17,0.62,0.62,
1,1594666895,2020,7,13,19,1,35,10,5,1,0,1,0,3,1,0,0,0,0,0,0,0,0,3.03,3.66,0.15,0.29,4.66,
1,1594666898,2020,7,13,19,1,38,12,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.03,3.68,0.11,0.11,4.39,
1,1594666901,2020,7,13,19,1,41,17,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3.03,3.74,0.18,0.60,0.60,
1,1594666904,2020,7,13,19,1,44,15,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3.03,3.75,0.11,0.77,0.77,
1,1594666907,2020,7,13,19,1,47,13,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3.03,3.75,0.09,0.44,1.20,
1,1594666910,2020,7,13,19,1,50,11,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,3.03,3.76,0.16,0.52,11.23,
1,1594666913,2020,7,13,19,1,53,9,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.73,0.09,0.37,0.37,
1,1594666917,2020,7,13,19,1,57,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.76,0.22,0.29,0.29,
1,1594666920,2020,7,13,19,2,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.76,0.13,0.13,0.13,
1,1594666923,2020,7,13,19,2,3,11,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,3.03,3.78,0.17,0.44,9.13,
1,1594666926,2020,7,13,19,2,6,8,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.79,0.14,0.42,0.42,
1,1594666929,2020,7,13,19,2,9,14,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3.03,3.78,0.15,0.43,1.19,
1,1594666932,2020,7,13,19,2,12,12,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.76,0.18,0.53,0.53,
1,1594666935,2020,7,13,19,2,15,14,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3.03,3.76,0.10,0.24,1.76,
1,1594666938,2020,7,13,19,2,18,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.76,0.10,0.10,0.10,
1,1594666941,2020,7,13,19,2,21,8,3,3,4,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.78,0.17,0.74,1.50,
1,1594666944,2020,7,13,19,2,24,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.78,0.04,0.11,0.11,
1,1594666947,2020,7,13,19,2,27,9,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.76,0.15,0.44,0.44,
1,1594666950,2020,7,13,19,2,30,9,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,3.03,3.76,0.16,0.45,1.97,
1,1594666953,2020,7,13,19,2,33,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.77,0.13,0.20,0.20,
1,1594666956,2020,7,13,19,2,36,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.74,0.13,0.20,0.20,
1,1594666959,2020,7,13,19,2,39,11,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.72,0.24,0.68,0.68,
1,1594666962,2020,7,13,19,2,42,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.71,0.05,0.12,0.90,
1,1594666965,2020,7,13,19,2,45,9,2,4,3,0,3,2,0,0,0,0,0,0,0,0,0,3.03,3.73,0.20,1.29,2.82,
1,1594666968,2020,7,13,19,2,48,10,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3.03,3.73,0.18,0.46,0.46,
1,1594666971,2020,7,13,19,2,51,14,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,3.03,3.69,0.16,0.89,1.67,
1,1594666974,2020,7,13,19,2,54,10,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.72,0.21,0.21,0.98,
1,1594666977,2020,7,13,19,2,57,11,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.03,3.73,0.08,0.37,1.14,
1,1594668668,2020,7,13,19,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,4.25,0.00,0.00,0.00,
1,1594668671,2020,7,13,19,31,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.70,0.07,0.07,0.07,
1,1594668674,2020,7,13,19,31,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.70,0.02,0.02,0.02,
1,1594668677,2020,7,13,19,31,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.70,0.03,0.03,0.03,
1,1594668680,2020,7,13,19,31,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.70,0.03,0.03,0.03,
1,1594668683,2020,7,13,19,31,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.59,0.03,0.03,0.03,
1,1594668686,2020,7,13,19,31,26,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.72,0.05,0.12,0.12,
1,1594668689,2020,7,13,19,31,29,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.77,0.07,0.07,0.07,
1,1594668692,2020,7,13,19,31,32,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.03,3.64,0.05,0.35,0.35,
1,1594668695,2020,7,13,19,31,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.68,0.03,0.03,0.03,
1,1594668698,2020,7,13,19,31,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.68,0.00,0.00,0.00,
1,1594668701,2020,7,13,19,31,41,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.03,3.71,0.04,0.04,0.82,
1,1594668704,2020,7,13,19,31,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.02,0.02,0.02,
1,1594668707,2020,7,13,19,31,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.01,0.01,0.01,
1,1594668710,2020,7,13,19,31,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.02,0.02,0.02,
1,1594668713,2020,7,13,19,31,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.01,0.01,0.01,
1,1594668716,2020,7,13,19,31,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.01,0.01,0.01,
1,1594668719,2020,7,13,19,31,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.03,0.03,0.03,
1,1594668722,2020,7,13,19,32,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.03,0.03,0.03,
1,1594668725,2020,7,13,19,32,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.02,0.02,0.02,
1,1594668728,2020,7,13,19,32,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.02,0.02,0.02,
1,1594668731,2020,7,13,19,32,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.01,0.01,0.01,
1,1594668735,2020,7,13,19,32,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.71,0.02,0.02,0.02,
1,1594668738,2020,7,13,19,32,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.68,0.04,0.04,0.04,
1,1594668741,2020,7,13,19,32,21,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.73,0.08,0.08,0.08,
1,1594668744,2020,7,13,19,32,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.77,0.03,0.03,0.03,
1,1594668747,2020,7,13,19,32,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.77,0.02,0.02,0.02,
1,1594668750,2020,7,13,19,32,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.77,0.02,0.02,0.02,
