Timecode,Month,Day,Hour,0.46[n/ml],0.66[n/ml],0.89[n/ml],1.15[n/ml],1.45[n/ml],1.85[n/ml],2.55[n/ml],3.5[n/ml],4.5[n/ml],5.75[n/ml],7.25[n/ml],9[n/ml],11[n/ml],13[n/ml],15[n/ml],16.5[n/ml],PM1[uq/m3],PM2.5[uq/m3],PM10[uq/m3],avg_DurationSample[s],avg_Flowrate[ml/s],NumberOfSamples,LONG,LAT,tempC,windspeedKmph,precipMM,RelHumidity%,visibility_km,pressure_mb,cloudcover%,HeatIndexC,DewPointC,sigWaveHeight_m,swellHeight_m,waterTempC,totConc(0.38-100um)[n/ml],DisttoCoast,r1,r2,S,Schwarz,Gong,Andreas,r1,r2,S,Schwarz,Gong,r1,r2,S,Schwarz,r1,r2,S,Gong,r1,r2,S,Andreas
7.454301075268817,7,14,2,2741430.281733334,435857.3555978057,223793.1006199782,85615.86575706584,36568.478462276275,27623.95935624757,38230.573256409305,19500.370235552862,5201.70594091568,2739.284127042318,2646.5079166947417,0.0,0.0,0.0,0.0,0.0,0.28797292695385657,0.5063247062829898,2.323654009875702,3.011794871794873,3.252051282051282,78,-6.312716,49.919190,16,28,0.0,88,10,1021,80,16,14,0.7,1.3,16,1165750.128223845,0.469166,3.4108341827344444,7,28323.529609075777,3774.113795964789,339.53846875480224,843.3852372684619,3.4108341827344444,22.738894551562964,22076.449551463156,4484.44078419293,356.90956594924546,3.4108341827344444,28.423618189453702,22076.449551463156,4501.29627223356,0.38,22.738894551562964,3641283.9325547856,42356.49836996799,0.38,7,3617443.1443921924,19534.348518031402
7.455645161290322,7,14,3,4001704.7896759612,645836.3001823166,358742.9573741826,114632.62529734086,39125.52207081914,31801.477220245302,28520.663858789994,6922.432076075528,2686.337261953161,0.0,1476.223937266387,0.0,1316.3780332311733,0.0,0.0,0.0,0.4337395114289256,0.6928037035506134,1.5178973256727155,3.0241250000000006,3.1058750000000006,80,-6.312698,49.919190,16,26,0.0,88,10,1020,100,16,14,0.7,1.3,16,1664800.428741146,0.469166,3.4108341827344444,7,10100.84398378415,3135.8355720181203,263.71766116188024,711.9221019765057,3.4108341827344444,22.738894551562964,9557.399584017057,3726.032041407005,277.2096968087821,3.4108341827344444,28.423618189453702,9557.399584017057,3740.036928869075,0.38,22.738894551562964,5242323.1065722,32898.0593159283,0.38,7,5230465.17966344,15195.31892531198
7.456989247311828,7,14,4,2903941.5840042937,344113.1751750168,193829.75110079488,88221.73930667566,33023.1228969784,31143.812231432912,25772.263484167113,11514.170939855287,4143.176609551462,2845.5441261576434,1442.1295061139078,0.0,0.0,0.0,0.0,0.0,0.2708460541173519,0.4973865584877252,1.7474710384341925,3.026708860759494,2.9822784810126577,79,-6.312783,49.919140,16,27,0.0,88,10,1020,82,16,14,0.7,1.3,16,1006894.939494096,0.469166,3.4108341827344444,7,18983.601510935696,3446.1114818768838,299.93733934373387,774.8247217510553,3.4108341827344444,22.738894551562964,15214.606173738164,4094.7050649949206,315.28240670264125,3.4108341827344444,28.423618189453702,15214.606173738164,4110.0956689909,0.38,22.738894551562964,3655205.0755547765,37416.365431570026,0.38,7,3639029.049710295,17227.2492080574
7.458333333333333,7,14,5,2721715.376978276,338134.62313291733,159739.14940221648,88789.03136031647,34102.190286102195,31342.770619334264,30343.43222633929,6833.730368403391,2703.5093714448844,2579.709855753383,0.0,0.0,0.0,0.0,0.0,0.0,0.24825318419333764,0.47708646309601566,1.2791161822338337,3.0241975308641984,3.0253086419753097,81,-6.312772,49.919160,16,28,0.0,87,10,1020,65,16,13,0.9,1.4,16,942821.3308161653,0.469166,3.3308881150869922,7,12116.949595601658,3658.264942387993,326.8392747145837,917.5379110518437,3.3308881150869922,22.205920767246617,9855.749434987923,4297.636679826627,342.04212204365837,3.3308881150869922,27.75740095905827,9855.749434987923,4313.790034758893,0.38,22.205920767246617,3426139.273036092,38076.99641212744,0.38,7,3416283.523601104,19534.348518031402
7.459677419354838,7,14,6,2700988.0235426715,310067.39388282556,179391.8642073614,70789.54698640341,19040.518913727483,43202.116736126154,33349.51518817522,9676.258420197904,8379.6502886537,2747.3089246176482,0.0,0.0,0.0,0.0,0.0,0.0,0.250753640776699,0.4803325242718446,1.660095873786407,3.014634146341464,2.9774390243902444,82,-6.312713,49.919190,15,30,0.0,86,10,1020,47,15,13,0.9,1.4,16,927397.8143247874,0.469166,3.2591720438331353,7,20803.217633469252,4221.799639549295,399.1858998435708,1177.3395236122142,3.2591720438331353,21.727813625554234,18295.401962048978,4911.514943827648,416.2285801551227,3.2591720438331353,27.159767031942796,18295.401962048978,4929.975658414148,0.38,21.727813625554234,3395927.5990528082,43700.85892060807,0.38,7,3377632.1970907594,25129.76654525693
7.461021505376344,7,14,7,3518005.5221498306,375260.22832489514,198481.44567518134,100873.27662677232,39038.62669334431,52168.81166581419,36095.95317101322,14301.696795620455,5846.451170243552,2812.560427669782,0.0,0.0,0.0,0.0,0.0,0.0,0.3091914259703714,0.624535297525449,1.817426963502441,3.020750000000001,2.8827499999999997,80,-6.312790,49.919160,15,29,0.0,85,10,1020,64,15,13,0.9,1.4,16,1134070.4765209258,0.469166,3.1943601178383867,7,22960.70839353379,3773.81068571055,344.12388343456576,1156.2687855927056,3.1943601178383867,21.295734118922578,20181.02891904812,4353.32569486516,357.71687181894504,3.1943601178383867,26.619667648653223,20181.02891904812,4369.688365868733,0.38,21.295734118922578,4363065.601619433,35588.54729909569,0.38,7,4342884.572700384,22154.24819985031
7.462365591397849,7,14,8,4546600.609616832,483761.9859219257,235322.3241941269,130185.52271843892,36593.14159975069,63642.911687664964,52691.98080657093,28056.65897667899,10533.862755289396,4451.765080486316,3954.3718222588554,1301.935848413005,0.0,1245.6793611358999,0.0,0.0,0.3913306695725875,0.7638285506719938,4.081456592807845,3.0215853658536593,2.981707317073171,82,-6.312770,49.919170,15,29,0.1,84,10,1021,82,15,12,0.9,1.4,16,1443072.8103453284,0.469166,3.1354100789085155,7,44360.41075320765,3677.695259239397,333.7485792408125,1230.9892405143894,3.1354100789085155,20.902733859390104,45745.11943832105,4211.08473334934,346.0287980646715,3.1354100789085155,26.12841732423763,45745.11943832105,4226.912768945498,0.38,20.902733859390104,5644087.869827893,32754.827309318847,0.38,7,5593158.887298517,22154.24819985031
7.463709677419354,7,14,9,2302161.8423166913,299060.71296263236,151679.93548305056,90231.16434959092,37990.13218690747,39860.25902591319,27123.313436114895,11137.46947251395,6748.793925562706,5189.926538285895,4085.4417094487226,1268.027226066176,1355.3340186805685,0.0,0.0,0.0,0.21807821090488194,0.4828791699392334,3.104553759662684,3.023875000000001,3.103250000000001,80,-6.312735,49.919190,15,28,0.1,84,10,1021,99,15,12,0.9,1.4,16,893808.7212396492,0.469166,3.1354100789085155,7,24438.003839512123,3368.804616392799,296.1086809161336,1126.7430517004389,3.1354100789085155,20.902733859390104,28276.867270443723,3857.3945609246707,307.00394646472694,3.1354100789085155,26.12841732423763,28276.867270443723,3871.893195429747,0.38,20.902733859390104,3006169.2199219023,29060.76403459372,0.38,7,2972545.363600413,19534.348518031402
7.46505376344086,7,14,10,1191516.0160639994,170262.89621220977,126278.30886744382,65370.68323657134,27031.496090917324,19143.21117122539,24591.473961899537,20768.740834176857,8616.170390367088,3754.149108556196,2300.481971513049,0.0,0.0,1367.1814651755633,0.0,0.0,0.1329050910829964,0.2909686535368028,2.213354201991217,3.0264473684210538,3.522105263157894,76,-6.312753,49.919180,15,28,0.1,81,10,1021,84,15,12,0.9,1.4,16,602389.8843930524,0.469166,2.986158127146869,7,33905.887656937826,3144.027680451822,273.12038230752677,1317.3369566516976,2.986158127146869,19.907720847645795,37184.93716517952,3537.0441642036158,281.50776387527236,2.986158127146869,24.884651059557243,37184.93716517952,3550.3387104977865,0.38,19.907720847645795,1698185.7465392344,23417.293324087677,0.38,7,1658099.973261204,19534.348518031402
7.466397849462365,7,14,11,763331.9577337857,148179.36834980382,72822.22352200955,33729.68564873298,15634.675591853002,29890.27321471653,22004.461416917435,6116.112880399694,5499.481763045161,2380.8739254429997,1640.7971210137746,0.0,0.0,0.0,0.0,0.0,0.0880123159148345,0.23886542539286082,1.3930589362999999,3.019912280701748,3.713684210526317,114,-6.312747,49.919190,15,29,0.1,79,10,1021,68,15,11,0.9,1.3,16,425910.2693487694,0.469166,2.9042703408301347,7,14543.400942559114,3296.983200696546,293.87972432367167,1572.5746034243004,2.9042703408301347,19.361802272200897,17977.798569521583,3675.8224111974732,302.045789003678,2.9042703408301347,24.202252840251123,17977.798569521583,3689.6385777326245,0.38,19.361802272200897,1119207.7097372422,23360.975952076067,0.38,7,1100136.0464203781,22154.24819985031
7.467741935483871,7,14,12,625131.8894075284,87588.22633977093,63264.060315521354,20101.16919767984,11896.89546274694,14928.046013984345,16922.274312065085,10895.452280990672,4178.126900808813,6590.364825558766,2516.8268210465176,0.0,0.0,0.0,0.0,857.952494655601,0.06843526967205724,0.15265516306802815,1.8999454934200652,3.0188181818181765,3.600818181818182,110,-6.312783,49.919170,15,29,0.1,77,10,1022,53,15,11,0.9,1.3,16,308174.6646368861,0.469166,2.8329621557459856,7,22502.886281040424,3179.059023190873,281.8944533644411,1695.686074653467,2.8329621557459856,18.886414371639905,27350.98543595142,3517.9134166255185,289.0702582187929,2.8329621557459856,23.60801796454988,27399.210573824184,3531.136056944668,0.38,18.886414371639905,891442.0234802255,20960.92298863049,0.38,7,862335.4473303374,22154.24819985031
7.469086021505376,7,14,13,2673239.689064942,759619.2117556235,362297.207038894,125114.27412044135,68518.31362638161,39649.12194257692,53272.939084724065,12766.995702092787,8992.99980563841,8310.298074005703,1794.5007975607814,1759.3983767117966,0.0,853.8338849100244,0.0,0.0,0.384000553284358,0.7241339562905369,3.756089816494026,3.01231481481481,3.467222222222221,108,-6.312726,49.919190,15,28,0.1,77,10,1022,48,15,11,0.9,1.3,16,1826949.6474939191,0.469166,2.8329621557459856,7,30668.46051425716,2912.0489758375224,250.10262195930247,1545.9137870947075,2.8329621557459856,18.886414371639905,44365.356531794765,3222.442894969284,256.46914527085363,2.8329621557459856,23.60801796454988,44365.356531794765,3234.5549620678676,0.38,18.886414371639905,4160554.1398062976,18596.966827743872,0.38,7,4112379.2171478407,19534.348518031402
7.470430107526881,7,14,14,1650306.1654064197,394067.4788083298,202377.4322630378,63036.71213454312,38081.58986058354,37350.41653115928,35953.74436695359,17465.578308626285,6458.049119608879,5551.2892661837595,2772.9672129262813,1798.068138080829,0.0,906.5469734566688,0.0,875.8165675767817,0.21785111924102477,0.45270571091957656,3.2558361753581018,3.014392523364481,3.4720560747663556,107,-6.312752,49.919160,15,27,0.0,77,10,1022,44,15,11,0.9,1.3,16,1024546.8087920914,0.469166,2.8329621557459856,7,30399.23909872769,2658.9673639811817,220.93259496772095,1409.560356189576,2.8329621557459856,18.886414371639905,41655.52272967302,2942.385434143342,226.55657645629708,2.8329621557459856,23.60801796454988,41704.75199934207,2953.44486047604,0.38,18.886414371639905,2497860.8852645797,16427.961080914447,0.38,7,2451572.7784697544,17227.2492080574
7.471774193548387,7,14,15,813187.169169227,146449.6522389299,78650.39280865075,45691.84039998377,17930.728470492697,22038.8107460711,18991.50592957614,7006.925203110879,6888.7730798339,4445.051066858053,1812.4054081804873,933.1871588967654,0.0,903.2598739175686,0.0,867.8379180776641,0.09284227158657889,0.23083836787805595,2.0399953527279515,3.0165420560747616,3.5486915887850445,107,-6.312712,49.919190,15,26,0.0,77,10,1022,39,15,11,0.9,1.3,16,445452.64188915864,0.469166,2.8329621557459856,7,18944.884485862993,2419.5631768320513,194.25333086835485,1285.4097584749052,2.8329621557459856,18.886414371639905,25544.200513848544,2677.463268236867,199.19817450746342,2.8329621557459856,23.60801796454988,25592.981307087342,2687.526942230751,0.38,18.886414371639905,1190552.5035731855,14444.161848592663,0.38,7,1161884.9842487944,15195.31892531198
7.473118279569892,7,14,16,710577.9892798607,102406.92570105234,76329.8661080225,32940.100255266036,18397.778476906202,25600.240890018813,19297.990161412494,5867.902407999222,5301.819634975618,1773.5973034401723,1799.343107727555,0.0,0.0,2699.46518225679,0.0,892.8292419433336,0.07982188056623249,0.2201465579200655,1.3074091434642687,3.0189622641509386,3.5061320754716974,106,-6.312674,49.919200,15,28,0.0,79,10,1022,48,15,11,0.9,1.3,16,373129.73903725354,0.469166,2.9042703408301347,7,13543.100382324199,3020.0686690318944,260.7362036279738,1435.0301244483478,2.9042703408301347,19.361802272200897,19530.515540967128,3367.0890693763395,267.981306052598,2.9042703408301347,24.202252840251123,19581.964300625896,3379.7448122597502,0.38,19.361802272200897,1022610.7151354484,20726.34373401063,0.38,7,999093.9912548634,19534.348518031402
7.474462365591397,7,14,17,703113.2442496842,98627.41278617398,84733.07619236279,30824.22316759292,21298.732111539804,20319.814115466263,23970.191584350992,12131.551801925509,8572.73794714928,5090.155643141392,1648.8312589387292,907.3450123153955,878.7467454515863,0.0,0.0,0.0,0.08195970190449922,0.20805869905235114,2.2780522587174574,3.0191666666666612,3.606666666666661,108,-6.312670,49.919220,15,30,0.0,80,10,1021,56,15,12,0.9,1.3,16,390962.52027090784,0.469166,2.9437353603880663,7,26344.055811862425,3659.618337221974,337.4187259153379,1652.1911635477106,2.9437353603880663,19.62490240258711,30727.895287724685,4097.66291482148,347.25831774854834,2.9437353603880663,24.53112800323389,30727.895287724685,4113.064636369185,0.38,19.62490240258711,1042843.9579038176,27821.88873063749,0.38,7,1009230.7500190334,25129.76654525693
7.475806451612903,7,14,18,696833.6856128501,107320.69768224837,81514.52020659391,42578.93347442534,15104.187064860194,18532.005598496973,17677.884106296387,12817.877676857071,4864.2138129660925,1641.8987323970193,1655.4995785988822,4756.01494793301,826.604907156565,0.0,0.0,0.0,0.08150962027589119,0.20091804063556704,3.1820485352643764,3.010720720720715,3.7604504504504512,111,-6.312682,49.919180,15,33,0.0,81,10,1021,65,15,12,0.9,1.3,16,390799.958064721,0.469166,2.986158127146869,7,19875.823415086477,4741.067431966082,478.2750874561986,2073.2495537491327,2.986158127146869,19.907720847645795,26833.993016032793,5333.720500171157,492.96266082201646,2.986158127146869,24.884651059557243,26833.993016032793,5353.768141879261,0.38,19.907720847645795,1032958.0164177128,41007.221496763545,0.38,7,999437.7371608579,36711.848520224135
7.477150537634408,7,14,19,1091852.02084837,190025.66842313085,127170.19898571358,67783.95250958875,22806.690917315747,25654.376534038398,24027.791759779364,7827.097829220583,3160.963877860524,1590.307633961972,749.9107606194879,769.6973242242237,790.556330300761,0.0,0.0,0.0,0.13117298716452774,0.3061866977829645,1.4420172112018699,3.007017543859643,3.763157894736841,114,-6.312708,49.919170,15,34,0.0,82,10,1021,77,15,12,0.9,1.3,16,603530.2000502821,0.469166,3.0319231003208054,7,12828.339594582909,5220.776289778363,543.0899234014097,2156.9169438986887,3.0319231003208054,20.21282066880537,14638.668526964584,5904.261936046175,560.7218975959438,3.0319231003208054,25.266025836006712,14638.668526964584,5926.454049007632,0.38,20.21282066880537,1578847.9022610888,48552.68889628395,0.38,7,1562149.0395725195,41669.156874192624
7.478494623655914,7,14,20,789206.6377503874,150553.46853916135,102728.61890316976,59079.038380584425,29580.005542084906,41503.97712963611,35174.052874866094,14813.385150280208,6594.570135477587,9213.705439688085,911.9353182517477,1786.0702088039411,0.0,939.8776260533335,0.0,0.0,0.10090798663832382,0.3327816580625574,3.064760603299933,3.024183673469385,3.6618367346938787,98,-6.312685,49.919200,15,35,0.0,83,10,1021,88,15,12,1.1,1.4,16,553786.6918863812,0.469166,3.0814892807270584,7,30925.63916486313,5743.643226110398,615.8489276803888,2231.732976563778,3.0814892807270584,20.54326187151372,33052.411777525675,6533.656869628778,637.0805246985099,3.0814892807270584,25.679077339392155,33052.411777525675,6558.214664129215,0.38,20.54326187151372,1275137.7547759712,57585.78968747903,0.38,7,1238751.4382847534,47302.9872838403
7.479838709677419,7,14,21,970284.1808872699,198805.40848505465,127392.39796962166,61192.324259629975,20759.663599429965,35080.75489710111,16105.397203107052,5304.686866342162,3818.111167151578,5106.636332850705,0.0,0.0,1295.577107048872,0.0,0.0,0.0,0.12589878070647298,0.3247377622377622,1.2738878429263039,3.0145945945945956,3.4759459459459463,74,-6.312690,49.919230,15,37,0.0,84,10,1021,100,15,13,1.1,1.4,16,600759.7385938107,0.469166,3.1354100789085155,7,14229.434366344445,6762.1539730944505,765.9671277168327,2509.3982709334628,3.1354100789085155,20.902733859390104,14806.703406236958,7742.893674813313,794.1507501359665,3.1354100789085155,26.12841732423763,14806.703406236958,7771.996579281523,0.38,20.902733859390104,1459951.8421808444,75173.71624487742,0.38,7,1443849.5616675585,60985.51334106287
7.481182795698924,7,14,22,1687279.4870389393,286993.36545396945,136684.44376428777,76970.90943672312,42164.26604542459,31334.983873058365,15494.121955641605,13613.112142355292,0.0,7859.7009898705355,0.0,0.0,1609.295289592687,1292.240098210247,0.0,0.0,0.17957012987012977,0.4116077922077922,1.6338389610389605,3.000000000000001,3.338961038961037,77,-6.312678,49.919240,15,37,0.1,84,10,1021,100,15,13,1.1,1.4,16,793586.5689192634,0.469166,3.1354100789085155,7,21472.813132225827,6762.1539730944505,765.9671277168327,2509.3982709334628,3.1354100789085155,20.902733859390104,22530.995930641962,7742.893674813313,794.1507501359665,3.1354100789085155,26.12841732423763,22530.995930641962,7771.996579281523,0.38,20.902733859390104,2323826.9220187147,75173.71624487742,0.38,7,2298394.39070027,60985.51334106287
7.48252688172043,7,14,23,1393534.5968905664,247570.79915415903,146262.51782469833,80015.89887441642,50205.56032055859,48413.23509968117,26267.61921137291,4065.614864643882,6593.726421367315,8250.403733923555,1393.591680146182,0.0,0.0,0.0,0.0,0.0,0.1626931911758333,0.46606943180340643,2.199264941706756,3.0359210526315796,3.2713157894736837,76,-6.312712,49.919200,15,38,0.1,83,10,1021,100,15,13,1.1,1.5,16,781732.1583608008,0.469166,3.0814892807270584,7,19374.275579983478,7054.664032380964,815.2000972231658,2924.8137312908616,3.0814892807270584,20.54326187151372,19972.032669047865,8025.002999586207,843.3043922465673,3.0814892807270584,25.679077339392155,19972.032669047865,8055.166257079164,0.38,20.54326187151372,2032545.5967445818,76226.39131437844,0.38,7,2011644.5029554365,69260.90456979077
7.483870967741936,7,15,0,1647599.7548196053,275405.49994456006,160156.95639134062,70432.82850743321,42390.58288487769,34491.798669765616,29996.764739451923,9912.13004619964,7315.579884291667,1430.1032734777907,0.0,0.0,0.0,0.0,0.0,0.0,0.18437127654736457,0.42262085588248666,1.3964263950156892,2.971486486486487,3.13972972972973,74,-6.312674,49.919220,16,39,0.2,83,10,1021,100,16,13,1.1,1.5,16,815903.5208887627,0.469166,3.0814892807270584,7,18657.813203969097,7527.987026921511,890.7020836781954,3201.4519362652354,3.0814892807270584,20.54326187151372,17850.080856031225,8563.429554490343,921.4093348462458,3.0814892807270584,25.679077339392155,17850.080856031225,8595.61657431927,0.38,20.54326187151372,2296982.080017035,83286.30701377326,0.38,7,2279131.999161003,78670.05555447329
