7.416666666666666,7,12,22,897231.9942868389,177671.11776782476,89276.76466740252,75978.25550035016,29324.522077738457,18956.97712169003,27050.185323531616,22920.69390116704,5628.424097197093,0.0,1905.3716236814823,0.0,0.0,1885.7791134122642,0.0,0.0,0.10466769366197187,0.275594190140845,1.6734573063380276,2.963478260869566,3.746521739130435,46,-6.104015,49.535010,17,6,0.0,78,10,1028,19,17,13,0.6,0.6,16,555265.7848559673
7.418010752688172,7,12,23,987721.4463308898,237189.89263218592,154595.13554074056,105558.92318944572,36760.92526060464,46387.235785927536,58762.01132591008,24975.00999245273,16080.556632528747,7952.993670513397,0.0,2350.5937337553837,1104.8258794413998,1124.5047118996436,0.0,2257.2291982984657,0.14287652465971362,0.43960977549938113,3.965191797772669,3.057837837837839,3.8829729729729734,74,-6.133763,49.539250,16,11,0.0,74,10,1028,26,16,12,0.7,0.7,16,837976.3622134178
7.439516129032258,7,13,15,24393072.603373434,7866486.546435235,6244721.291913011,2542877.01519721,622607.6854319317,261603.22886068176,171002.18945033848,71207.30062607673,24843.801654782994,2571.0093499897025,2623.941895430667,2417.7242396922134,2520.170182052053,0.0,0.0,4951.07003067992,4.728806316352928,8.611719154251047,14.581021500579887,3.0294594594594604,3.577567567567567,37,-6.312680,49.919340,16,31,0.5,94,2,1024,100,16,15,1.0,1.1,16,22549239.291620035
7.444892473118279,7,13,19,731533.4115313172,131566.05689629161,87686.08395307482,57490.80172177622,18616.40085295576,23310.187921437322,28354.186765032475,4797.745902219461,2367.9637357722663,2305.152130697728,0.0,1234.4264755840316,1206.9947761266085,0.0,1255.8327150450264,0.0,0.08912531502563667,0.24167376379595018,1.4090940297210393,2.9888311688311697,3.6832467532467534,77,-6.312625,49.919290,16,32,0.4,94,5,1023,94,16,15,0.9,1.2,16,449317.14887165
7.446236559139785,7,13,20,678647.4125508537,91662.12099598208,51490.28883963166,20043.173208322896,10610.47044167616,4672.747058167557,12946.651937101009,0.0,1185.0538636607378,0.0,1169.6234748109885,0.0,0.0,0.0,0.0,0.0,0.06695531102627443,0.1152665618684033,0.5175427801482145,3.0087837837837847,3.8555405405405407,74,-6.312658,49.919250,16,30,0.2,94,7,1023,89,16,15,0.7,1.3,16,260735.44084562748
7.44758064516129,7,13,21,683749.6457071408,111714.93262381274,43697.62581867086,34294.10309614136,6825.1558257164,6541.098713504753,4647.66447144409,939.7888557581997,944.8687955190547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747692630401352,0.12700915955810385,0.23357397566773902,3.0109473684210504,3.7610526315789468,95,-6.312670,49.919250,16,28,0.0,94,10,1022,83,16,15,0.7,1.3,16,277082.164504581
7.448924731182795,7,13,22,1002096.9962868007,125377.57410223412,80174.06928588879,24151.86370392453,14286.343068721997,7125.447826563995,8281.06845965229,1156.6812686110013,0.0,1172.0218689904577,0.0,0.0,0.0,0.0,1162.7690647615855,0.0,0.09933987274655354,0.16494167550371155,0.3792855249204666,3.0176000000000007,3.756133333333332,75,-6.312686,49.919240,16,29,0.0,92,10,1022,69,16,15,0.7,1.3,16,362227.7113959023
7.450268817204301,7,13,23,2176702.4917264516,383336.9892832484,239747.92282079504,88700.85373254241,29124.369119592044,37377.1592107828,17322.55809047525,7392.924434484933,1209.1000740694703,3781.4700163652715,1195.8858656096945,1151.8269126661794,0.0,0.0,0.0,0.0,0.25729986431478963,0.4976132533811879,1.9263430647349744,3.0462666666666673,3.5949333333333326,75,-6.312705,49.919230,16,31,0.0,90,10,1022,54,16,14,0.9,1.4,16,1067640.923875421
7.451612903225806,7,14,0,1970150.4440821288,362857.79505338316,210448.02705552016,108595.90116409212,37276.020410168916,40092.05480441139,37098.30030528014,9716.921944648002,0.0,1390.7298675510592,2748.5421822999588,0.0,0.0,0.0,0.0,0.0,0.232655953318205,0.511057287083777,1.7380438104941414,2.957945205479453,3.354109589041096,73,-6.312693,49.919210,16,33,0.0,87,10,1022,40,16,14,0.9,1.4,16,1042880.2461055598
7.452956989247311,7,14,1,1991851.8200804677,314677.78433385276,181938.06074836804,79653.37859374745,28147.850529019823,28520.93152540473,27173.0650349722,3969.2141778173977,2670.1587823521822,0.0,0.0,1390.92311394303,0.0,0.0,0.0,0.0,0.21610725686316223,0.41842562247286624,1.4007312194083843,3.012179487179488,3.2030769230769227,78,-6.312688,49.919240,16,30,0.0,88,10,1021,60,16,14,0.9,1.4,16,884248.6237026398
7.454301075268817,7,14,2,2741430.281733334,435857.3555978057,223793.1006199782,85615.86575706584,36568.478462276275,27623.95935624757,38230.573256409305,19500.370235552862,5201.70594091568,2739.284127042318,2646.5079166947417,0.0,0.0,0.0,0.0,0.0,0.28797292695385657,0.5063247062829898,2.323654009875702,3.011794871794873,3.252051282051282,78,-6.312716,49.919190,16,28,0.0,88,10,1021,80,16,14,0.7,1.3,16,1165750.128223845
7.455645161290322,7,14,3,4001704.7896759612,645836.3001823166,358742.9573741826,114632.62529734086,39125.52207081914,31801.477220245302,28520.663858789994,6922.432076075528,2686.337261953161,0.0,1476.223937266387,0.0,1316.3780332311733,0.0,0.0,0.0,0.4337395114289256,0.6928037035506134,1.5178973256727155,3.0241250000000006,3.1058750000000006,80,-6.312698,49.919190,16,26,0.0,88,10,1020,100,16,14,0.7,1.3,16,1664800.428741146
